,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,, km/h,, s,, %,, %,, Nm,, mm,, °C,, l,, l/h,, MPa,, ,, ,
,0.91,44,1.00,888,1.13,82.0,1.22,38.8,1.35,127.5,1.48,84.744,0.12,88.7,0.25,24.00,0.38,4.06,0.50,0.00,0.64,4,0.78,0.94168,
,2.41,47,2.50,889,2.63,83.5,2.72,44.7,2.85,173.4,3.00,83.804,1.62,88.7,1.75,24.00,1.88,4.22,2.00,0.00,2.14,4,2.28,0.95032,
,3.98,51,4.07,891,4.19,95.3,4.31,47.5,4.44,218.5,4.58,77.504,3.14,88.7,3.27,24.00,3.43,7.36,3.55,0.00,3.70,4,3.85,0.97751,
,5.49,56,5.59,892,5.68,89.0,5.78,48.6,5.89,238.5,6.02,75.164,4.71,88.7,4.82,24.00,4.96,8.34,5.10,0.00,5.25,4,5.38,0.97403,
,6.91,62,7.01,894,7.10,87.8,7.23,51.8,7.32,272.9,7.47,74.624,6.17,88.7,6.27,24.00,6.42,11.88,6.52,0.00,6.69,4,6.81,0.91180,
,8.37,69,8.46,895,8.59,85.5,8.68,51.8,8.81,268.7,8.94,74.784,7.61,88.7,7.74,24.00,7.87,12.97,7.99,0.00,8.13,4,8.27,0.85834,
,9.84,74,9.93,897,10.06,81.2,10.16,50.2,10.29,192.6,10.45,78.124,9.07,89.7,9.18,24.00,9.31,11.84,9.43,0.00,9.57,4,9.71,0.87173,
,11.31,78,11.41,898,11.52,92.2,11.62,52.2,11.71,283.0,11.86,81.064,10.58,89.2,10.70,24.00,10.83,11.47,10.95,0.00,11.09,5,11.21,0.96945,
,12.82,84,12.94,900,13.07,97.6,13.17,56.1,13.29,342.0,13.45,84.044,11.99,89.2,12.12,24.00,12.26,15.92,12.40,0.00,12.55,5,12.70,0.82291,
,14.32,88,14.45,901,14.54,2.4,14.68,34.1,14.78,93.8,14.91,86.184,13.57,89.7,13.71,24.00,13.84,16.06,13.97,0.00,14.10,5,14.22,0.96368,
,15.83,87,15.96,903,16.05,38.8,16.19,23.9,16.29,39.0,16.45,86.064,15.04,89.7,15.18,24.00,15.29,4.07,15.45,0.00,15.57,5,15.72,0.85443,
,17.34,84,17.43,904,17.53,19.6,17.62,20.0,17.73,16.5,17.86,86.064,16.58,90.1,16.73,24.00,16.84,1.39,16.96,0.00,17.10,7,17.23,0.33597,
,18.74,81,18.87,906,18.96,26.7,19.09,20.4,19.21,24.8,19.35,83.124,17.99,90.1,18.11,24.00,18.23,0.59,18.36,0.00,18.49,7,18.63,0.29196,
,20.21,78,20.35,907,20.45,25.1,20.59,20.4,20.71,24.9,20.84,80.504,19.48,90.1,19.59,24.00,19.72,0.59,19.84,0.00,19.97,7,20.10,0.34088,
,21.73,76,21.84,909,21.93,82.4,22.04,36.5,22.18,133.5,22.33,72.304,20.97,90.1,21.10,24.00,21.23,1.35,21.37,0.00,21.50,7,21.63,0.43237,
,23.23,75,23.36,910,23.47,99.6,23.58,52.5,23.69,186.4,23.82,68.984,22.49,90.1,22.60,24.00,22.74,4.06,22.85,0.00,23.00,7,23.12,0.93222,
,24.73,75,24.86,912,24.96,98.8,25.08,55.7,25.18,338.6,25.32,64.564,23.98,90.6,24.10,24.00,24.23,8.48,24.35,0.00,24.49,5,24.62,0.98398,
,26.23,81,26.36,913,26.46,86.7,26.58,52.2,26.69,254.9,26.82,64.544,25.48,91.0,25.59,24.00,25.73,15.55,25.85,0.00,25.99,5,26.12,0.97281,
,27.73,84,27.86,915,27.96,62.4,28.08,43.5,28.19,152.5,28.33,68.264,26.98,91.0,27.10,24.00,27.23,10.00,27.35,0.00,27.49,5,27.62,0.96835,
,29.24,85,29.36,916,29.46,85.5,29.58,43.5,29.69,168.6,29.83,72.164,28.48,91.5,28.60,24.00,28.74,4.50,28.85,0.00,29.00,6,29.12,0.89047,
,30.73,86,30.86,918,30.96,87.5,31.08,42.7,31.19,157.3,31.32,73.424,29.98,91.5,30.09,24.00,30.23,6.07,30.35,0.00,30.49,6,30.62,0.90887,
,32.21,87,32.32,919,32.42,77.6,32.51,38.0,32.64,111.1,32.78,73.424,31.47,91.5,31.58,24.00,31.71,5.17,31.83,0.00,31.97,6,32.10,0.86728,
,33.71,88,33.79,921,33.92,58.8,34.01,28.6,34.14,59.8,34.28,70.984,32.92,91.9,33.05,24.00,33.17,3.48,33.30,0.00,33.43,7,33.57,0.60257,
,35.21,87,35.29,922,35.42,0.0,35.51,14.5,35.65,0.0,35.78,70.284,34.42,91.9,34.55,24.00,34.68,0.03,34.80,0.00,34.94,7,35.08,0.71381,
,36.72,85,36.79,924,36.92,0.0,37.01,14.9,37.15,0.0,37.28,69.524,35.92,91.9,36.05,24.00,36.18,0.00,36.30,0.00,36.44,7,36.58,0.57520,
,38.22,83,38.29,925,38.42,0.0,38.52,14.9,38.64,0.0,38.78,68.404,37.42,92.4,37.55,24.00,37.68,0.00,37.80,0.00,37.94,7,38.07,0.55481,
,39.71,82,39.79,927,39.92,29.0,40.01,23.1,40.14,47.3,40.28,66.484,38.92,92.4,39.05,24.00,39.17,0.00,39.30,0.00,39.43,7,39.57,0.56992,
,41.21,82,41.30,928,41.42,37.3,41.51,22.0,41.65,37.7,41.78,65.424,40.42,92.8,40.55,24.00,40.67,1.23,40.80,0.00,40.94,7,41.08,0.73663,
,42.71,81,42.79,930,42.92,32.9,43.01,21.2,43.14,33.5,43.27,64.364,41.92,92.8,42.05,24.00,42.18,0.95,42.30,0.00,42.44,7,42.57,0.71500,
,44.22,81,44.30,931,44.42,31.0,44.52,21.2,44.65,31.0,44.78,64.544,43.41,92.8,43.55,24.00,43.68,0.89,43.80,0.00,43.93,7,44.07,0.73944,
,45.72,81,45.80,933,45.92,40.4,46.02,22.4,46.15,42.6,46.28,65.924,44.92,92.8,45.05,24.00,45.18,0.88,45.30,0.00,45.44,7,45.58,0.74887,
,47.22,81,47.30,934,47.42,39.2,47.52,22.0,47.65,40.4,47.78,66.144,46.42,92.8,46.55,24.00,46.68,1.18,46.80,0.00,46.94,7,47.08,0.75659,
,48.71,80,48.80,936,48.92,51.0,49.01,24.7,49.15,58.1,49.28,66.244,47.92,93.7,48.05,24.00,48.18,1.12,48.30,0.00,48.44,7,48.57,0.75714,
,50.21,80,50.29,937,50.42,62.4,50.51,28.6,50.64,69.9,50.78,66.244,49.42,92.8,49.55,24.00,49.67,1.86,49.80,0.00,49.94,7,50.07,0.75681,
,51.71,80,51.79,939,51.92,60.0,52.01,27.8,52.14,68.5,52.27,66.744,50.92,93.3,51.05,24.00,51.17,1.84,51.30,0.00,51.43,7,51.57,0.75717,
,53.17,79,53.26,940,53.39,60.4,53.48,27.8,53.61,67.7,53.75,66.424,52.40,93.3,52.53,24.00,52.66,1.78,52.78,0.00,52.92,7,53.05,0.76462,
,54.67,79,54.76,942,54.89,65.1,54.98,30.2,55.09,81.6,55.24,66.424,53.88,92.8,54.02,24.00,54.14,1.87,54.27,0.00,54.40,7,54.54,0.76913,
,56.14,78,56.26,943,56.36,83.1,56.48,36.1,56.59,126.4,56.74,64.164,55.35,92.8,55.50,24.00,55.63,3.23,55.75,0.00,55.89,7,56.03,0.81302,
,57.61,77,57.73,945,57.82,89.4,57.96,37.3,58.06,135.4,58.20,63.804,56.85,93.3,56.98,24.00,57.09,3.56,57.23,0.00,57.36,7,57.51,0.87161,
,59.10,77,59.23,946,59.35,98.4,59.46,40.0,59.58,155.5,59.72,64.044,58.34,93.3,58.48,24.00,58.59,3.81,58.73,0.00,58.85,7,59.00,0.89093,
,60.60,76,60.73,947,60.84,99.2,60.93,44.7,61.03,183.3,61.16,64.564,59.85,93.3,60.00,24.00,60.13,4.36,60.25,0.00,60.38,7,60.51,0.90094,
,62.10,76,62.23,949,62.32,98.8,62.44,46.7,62.56,193.2,62.71,65.044,61.29,93.3,61.42,24.00,61.56,5.26,61.70,0.00,61.85,7,62.00,0.92700,
,63.63,76,63.76,951,63.88,100.0,63.98,51.0,64.12,205.8,64.26,66.044,62.83,93.3,62.95,24.00,63.09,5.67,63.24,0.00,63.36,7,63.52,0.94678,
,65.22,77,65.30,952,65.40,86.7,65.52,49.0,65.64,210.5,65.79,67.364,64.41,93.3,64.54,24.00,64.66,9.93,64.79,0.00,64.93,5,65.07,0.99564,
,66.74,77,66.86,954,66.97,56.9,67.08,37.6,67.20,65.3,67.35,68.544,65.93,92.8,66.06,24.00,66.20,5.19,66.34,0.00,66.50,5,66.63,0.90573,
,68.32,76,68.41,955,68.54,78.0,68.63,37.3,68.76,116.4,68.89,71.544,67.50,93.3,67.62,24.00,67.76,3.63,67.90,0.00,68.05,6,68.19,0.79834,
,69.82,76,69.91,957,70.03,86.3,70.13,40.0,70.26,137.4,70.39,71.784,69.03,93.3,69.16,24.00,69.29,4.37,69.41,0.00,69.55,6,69.69,0.91574,
,71.32,77,71.41,958,71.53,82.0,71.63,38.0,71.76,122.1,71.89,71.784,70.53,93.3,70.66,24.00,70.79,4.30,70.91,0.00,71.05,6,71.19,0.87537,
,72.82,77,72.94,960,73.03,66.7,73.16,34.5,73.27,90.6,73.41,71.224,72.03,93.3,72.16,24.00,72.30,4.06,72.43,0.00,72.56,6,72.71,0.87384,
,74.35,76,74.48,961,74.57,9.0,74.67,14.9,74.76,0.0,74.90,68.664,73.55,93.3,73.68,24.00,73.81,1.67,73.95,0.00,74.10,6,74.25,0.71353,
,75.76,74,75.85,963,75.96,0.0,76.07,14.5,76.19,0.0,76.32,66.724,75.02,93.3,75.14,24.00,75.26,0.00,75.39,0.00,75.52,6,75.65,0.84717,
,77.23,72,77.36,964,77.46,0.0,77.57,14.9,77.68,0.0,77.82,65.784,76.47,93.3,76.59,24.00,76.73,0.00,76.84,0.00,76.99,6,77.10,0.59592,
,78.71,71,78.82,966,78.92,0.0,79.01,14.5,79.13,0.0,79.27,65.224,77.98,93.3,78.09,24.00,78.23,0.00,78.34,0.00,78.49,6,78.60,0.61667,
,80.23,70,80.35,967,80.47,0.0,80.57,14.9,80.69,0.0,80.83,64.724,79.41,93.7,79.54,24.00,79.68,0.00,79.82,0.00,79.97,6,80.11,0.62500,
,81.79,69,81.91,969,82.01,0.0,82.13,14.5,82.25,0.0,82.40,64.584,80.97,93.7,81.10,24.00,81.26,0.00,81.38,0.00,81.53,6,81.68,0.56604,
,83.27,67,83.40,970,83.52,0.0,83.61,14.9,83.75,0.0,83.90,64.204,82.52,93.7,82.65,24.00,82.78,0.00,82.90,0.45,83.04,6,83.18,0.64151,
,84.80,64,84.93,972,85.02,0.0,85.15,14.9,85.26,0.0,85.40,65.964,84.03,94.2,84.16,24.00,84.29,0.00,84.41,0.36,84.55,6,84.69,0.65002,
,86.29,60,86.38,973,86.51,0.0,86.60,14.5,86.74,0.0,86.88,66.664,85.54,94.2,85.67,24.00,85.79,0.00,85.93,0.54,86.07,6,86.19,0.65002,
,87.76,56,87.86,975,87.98,8.2,88.07,14.9,88.22,0.0,88.34,67.844,87.01,94.6,87.12,24.00,87.25,0.00,87.37,0.84,87.51,6,87.64,0.67926,
,89.26,50,89.35,976,89.48,0.0,89.57,15.7,89.72,0.0,89.84,68.944,88.49,94.6,88.61,24.00,88.75,0.00,88.88,0.00,89.01,5,89.15,0.85681,
,90.76,48,90.85,978,90.98,41.6,91.07,23.9,91.21,57.5,91.33,73.164,89.99,94.6,90.11,24.00,90.24,0.54,90.37,0.00,90.51,5,90.63,0.75000,
,92.23,46,92.32,979,92.46,59.6,92.54,30.2,92.65,83.3,92.79,76.964,91.48,94.6,91.59,24.00,91.73,1.65,91.84,0.00,91.99,5,92.10,0.78070,
,93.67,45,93.79,981,93.89,99.2,94.01,41.6,94.12,159.1,94.26,82.604,92.91,94.6,93.03,24.00,93.15,2.98,93.28,0.00,93.42,5,93.56,0.81396,
,95.17,47,95.26,982,95.39,100.0,95.48,46.3,95.59,191.9,95.74,84.404,94.39,94.6,94.52,24.00,94.64,4.85,94.77,0.00,94.90,5,95.04,0.94907,
,96.64,50,96.76,984,96.85,87.5,96.98,41.2,97.09,159.7,97.24,84.844,95.87,94.6,96.00,24.00,96.12,5.59,96.25,0.00,96.39,5,96.52,0.96494,
,98.14,54,98.26,985,98.35,82.0,98.48,40.4,98.59,145.7,98.74,84.844,97.37,94.2,97.50,24.00,97.62,4.36,97.75,0.00,97.89,5,98.03,0.91785,
,99.60,57,99.73,986,99.82,76.9,99.96,31.4,100.06,69.6,100.20,84.524,98.87,94.2,99.00,24.00,99.12,4.47,99.25,0.00,99.38,5,99.51,0.90845,
,101.11,60,101.23,988,101.32,79.2,101.46,38.0,101.56,120.9,101.70,82.164,100.34,94.2,100.48,24.00,100.59,2.29,100.73,0.00,100.85,5,101.01,0.75894,
,102.60,62,102.73,989,102.82,95.7,102.96,43.5,103.06,171.9,103.20,78.224,101.84,94.2,101.98,24.00,102.09,4.53,102.23,0.00,102.35,5,102.50,0.96841,
,104.07,64,104.17,991,104.26,92.5,104.35,45.1,104.48,193.4,104.60,77.604,103.34,94.2,103.48,24.00,103.59,6.33,103.72,0.00,103.85,5,103.99,0.97208,
,105.48,67,105.57,992,105.71,87.1,105.79,43.9,105.90,168.2,106.04,76.024,104.74,94.2,104.84,24.00,104.98,6.79,105.09,0.00,105.24,5,105.35,0.97458,
,106.91,70,107.04,994,107.13,76.1,107.26,41.2,107.35,138.1,107.51,70.204,106.16,94.2,106.29,24.00,106.42,5.19,106.54,0.00,106.68,5,106.82,0.95956,
,108.38,71,108.51,995,108.60,69.4,108.73,36.1,108.84,109.7,108.99,69.084,107.64,94.2,107.76,24.00,107.89,4.75,108.01,0.00,108.15,6,108.27,0.92426,
,109.88,71,110.01,997,110.10,47.8,110.23,31.0,110.34,39.3,110.49,69.464,109.12,94.6,109.25,24.00,109.37,1.92,109.50,0.00,109.63,6,109.77,0.83643,
,111.32,70,111.41,998,111.52,60.8,111.63,31.8,111.76,60.0,111.90,69.464,110.60,94.6,110.73,24.00,110.84,2.26,110.98,0.00,111.10,6,111.24,0.76456,
,112.76,70,112.89,1000,112.98,42.7,113.10,26.3,113.23,54.6,113.35,69.464,112.02,94.6,112.15,24.00,112.28,1.59,112.40,0.00,112.54,6,112.66,0.67392,
,114.24,70,114.33,1001,114.47,51.8,114.55,25.9,114.66,55.0,114.80,68.644,113.49,95.1,113.59,24.00,113.73,1.62,113.84,0.00,114.00,6,114.11,0.81345,
,115.73,70,115.82,1003,115.91,57.6,116.04,29.0,116.15,64.5,116.29,68.084,114.96,95.1,115.07,24.00,115.20,1.70,115.32,0.00,115.49,6,115.61,0.80762,
,117.17,70,117.26,1004,117.39,60.4,117.48,29.8,117.61,67.3,117.75,67.964,116.41,95.1,116.55,24.00,116.67,1.99,116.80,0.00,116.93,6,117.05,0.84555,
,118.63,70,118.76,1006,118.85,68.6,118.98,33.3,119.11,89.7,119.25,67.784,117.88,95.1,118.02,24.00,118.14,2.04,118.26,0.00,118.40,6,118.52,0.83817,
,120.13,71,120.26,1007,120.35,78.8,120.48,37.3,120.61,117.1,120.75,67.784,119.38,95.1,119.51,24.00,119.64,3.44,119.76,0.00,119.90,6,120.04,0.92300,
,121.63,73,121.76,1009,121.85,82.4,121.98,36.9,122.09,116.2,122.24,67.904,120.88,95.5,121.01,24.00,121.14,3.69,121.26,0.00,121.40,6,121.54,0.93478,
,123.07,74,123.17,1010,123.29,81.6,123.38,36.9,123.52,112.6,123.67,68.644,122.35,95.5,122.48,24.00,122.59,3.76,122.73,0.00,122.85,6,122.99,0.93277,
,124.54,76,124.63,1011,124.76,80.8,124.85,36.9,125.00,111.8,125.12,69.584,123.80,95.5,123.92,24.00,124.04,3.65,124.17,0.00,124.30,6,124.43,0.92850,
,126.05,77,126.14,1013,126.27,75.3,126.36,35.7,126.50,103.8,126.62,69.584,125.27,95.5,125.39,24.00,125.52,3.75,125.64,0.00,125.78,6,125.92,0.92734,
,127.54,78,127.67,1014,127.76,66.7,127.89,32.5,128.01,74.5,128.15,69.324,126.77,95.5,126.91,24.00,127.03,3.32,127.16,0.00,127.29,6,127.43,0.90503,
,129.08,79,129.17,1016,129.26,60.4,129.39,31.0,129.51,67.6,129.65,68.584,128.29,95.5,128.43,24.00,128.55,2.19,128.67,0.00,128.81,6,128.95,0.81674,
,130.54,79,130.64,1017,130.76,58.4,130.85,29.0,131.00,65.4,131.12,68.324,129.79,96.0,129.93,24.00,130.05,2.18,130.17,0.00,130.30,6,130.43,0.78665,
,132.04,78,132.13,1019,132.27,0.0,132.36,14.9,132.51,22.0,132.64,68.344,131.27,95.5,131.39,24.00,131.51,1.41,131.64,0.00,131.77,7,131.91,0.83411,
,133.59,77,133.69,1020,133.78,22.0,133.91,14.9,134.02,22.3,134.16,67.864,132.78,95.5,132.91,24.00,133.04,0.53,133.18,0.00,133.32,7,133.46,0.87180,
,135.02,76,135.15,1022,135.24,22.4,135.34,14.9,135.45,21.6,135.59,66.844,134.30,96.0,134.43,24.00,134.57,0.50,134.68,0.00,134.80,7,134.92,0.87930,
,136.43,75,136.53,1023,136.65,22.0,136.74,14.9,136.86,20.9,137.02,66.224,135.71,96.0,135.83,24.00,135.95,0.49,136.07,0.00,136.21,7,136.33,0.88040,
,137.92,71,138.04,1025,138.13,12.5,138.24,14.9,138.37,0.0,138.53,67.024,137.15,96.0,137.27,24.00,137.40,0.53,137.54,0.90,137.67,7,137.81,0.88007,
,139.46,67,139.56,1026,139.69,0.0,139.78,14.9,139.92,0.0,140.06,68.624,138.67,96.0,138.81,24.00,138.94,0.00,139.07,0.39,139.23,6,139.35,0.85623,
,140.97,62,141.06,1028,141.15,0.0,141.24,14.5,141.35,0.0,141.50,69.384,140.21,96.0,140.34,24.00,140.48,0.00,140.59,0.03,140.74,6,140.85,0.53751,
,142.37,61,142.50,1029,142.59,0.0,142.73,14.9,142.82,0.0,142.96,71.384,141.62,96.0,141.75,24.00,141.86,0.00,142.00,0.00,142.12,6,142.27,0.59140,
,143.84,59,143.93,1031,144.06,0.0,144.15,14.9,144.28,0.0,144.42,76.144,143.08,96.0,143.20,24.00,143.32,0.00,143.45,0.00,143.58,6,143.72,0.47501,
,145.34,54,145.43,1032,145.56,0.0,145.65,14.9,145.79,0.0,145.92,77.524,144.56,96.0,144.69,24.00,144.82,0.38,144.94,0.66,145.08,5,145.22,0.92795,
,146.84,47,146.94,1034,147.06,11.8,147.16,14.5,147.29,11.9,147.42,79.024,146.06,96.0,146.19,24.00,146.32,0.00,146.44,0.54,146.58,5,146.72,0.56128,
,148.35,44,148.44,1035,148.56,0.0,148.66,14.9,148.79,0.0,148.92,80.964,147.56,96.0,147.69,24.00,147.81,0.00,147.94,0.00,148.07,4,148.22,0.76825,
,149.85,42,149.98,1037,150.07,32.5,150.19,26.7,150.31,62.5,150.46,83.344,149.06,96.0,149.20,24.00,149.34,0.00,149.46,0.00,149.60,4,149.75,0.46619,
,151.38,42,151.48,1038,151.60,76.5,151.69,37.3,151.82,123.1,151.97,83.924,150.60,96.0,150.74,24.00,150.85,2.39,150.99,0.00,151.11,4,151.26,0.72354,
,152.91,43,153.00,1040,153.13,88.6,153.23,40.8,153.35,148.2,153.50,85.584,152.11,95.5,152.25,24.00,152.37,3.72,152.50,0.00,152.63,4,152.78,0.91278,
,154.41,46,154.53,1041,154.63,99.2,154.75,45.1,154.88,182.2,155.03,85.904,153.62,95.5,153.76,24.00,153.89,4.74,154.02,0.00,154.15,4,154.30,0.96133,
,155.93,49,156.06,1043,156.15,99.2,156.28,48.6,156.39,238.5,156.53,86.904,155.17,95.5,155.30,24.00,155.43,7.12,155.55,0.00,155.69,4,155.83,0.97928,
,157.44,54,157.53,1044,157.65,80.4,157.75,47.1,157.88,237.0,158.02,88.144,156.67,95.5,156.80,24.00,156.93,8.98,157.05,0.00,157.18,4,157.32,0.99582,
,158.90,60,159.02,1046,159.12,84.7,159.22,49.0,159.31,225.3,159.45,88.164,158.15,95.5,158.28,24.00,158.41,10.65,158.53,0.00,158.67,4,158.80,0.99878,
,160.34,63,160.43,1047,160.52,58.0,160.62,40.0,160.74,79.3,160.88,88.164,159.59,95.1,159.70,24.00,159.83,6.96,159.95,0.00,160.09,4,160.23,0.99347,
,161.84,64,161.93,1049,162.02,93.3,162.12,45.5,162.23,156.6,162.35,87.644,161.03,95.5,161.17,24.00,161.30,4.44,161.43,0.00,161.58,5,161.72,0.94208,
,163.22,66,163.31,1050,163.43,100.0,163.52,49.0,163.66,206.3,163.79,87.224,162.49,95.1,162.59,24.00,162.73,6.33,162.84,0.00,162.99,6,163.10,0.98468,
,164.65,67,164.78,1052,164.87,99.6,165.00,52.5,165.10,236.9,165.25,80.344,163.93,95.5,164.05,24.00,164.17,6.91,164.30,0.00,164.43,6,164.55,0.98956,
,166.12,71,166.23,1053,166.34,91.0,166.43,51.0,166.56,267.1,166.70,76.964,165.37,95.5,165.49,24.00,165.61,11.31,165.74,0.00,165.87,5,166.01,0.99963,
,167.63,75,167.73,1054,167.85,88.6,167.94,51.0,168.07,265.2,168.22,75.264,166.84,95.5,166.98,24.00,167.10,11.05,167.23,0.00,167.36,5,167.51,0.99869,
,169.16,79,169.29,1056,169.38,87.5,169.50,51.0,169.64,260.5,169.79,74.784,168.36,95.5,168.50,24.00,168.62,11.35,168.77,0.00,168.91,5,169.05,0.99728,
,170.74,84,170.84,1058,170.93,87.1,171.04,51.0,171.14,260.6,171.28,74.764,169.93,96.0,170.06,24.00,170.20,11.83,170.34,0.00,170.47,5,170.60,0.99252,
,172.17,88,172.29,1059,172.39,75.3,172.51,48.2,172.62,217.1,172.77,76.904,171.41,96.0,171.53,24.00,171.66,12.24,171.78,0.00,171.92,5,172.06,0.97989,
,173.64,91,173.76,1061,173.86,76.1,173.98,48.2,174.08,228.2,174.21,77.844,172.90,96.0,173.02,24.00,173.14,10.62,173.27,0.00,173.40,5,173.53,0.98764,
,175.08,92,175.20,1062,175.29,92.2,175.42,48.2,175.53,227.8,175.67,78.964,174.34,96.0,174.47,24.00,174.59,9.18,174.72,0.00,174.85,6,174.98,0.99716,
,176.54,94,176.63,1063,176.73,88.6,176.82,47.5,176.93,218.9,177.07,78.964,175.80,96.5,175.92,24.00,176.04,9.28,176.17,0.00,176.30,6,176.43,0.99661,
,177.95,96,178.04,1065,178.13,88.6,178.24,47.1,178.37,210.0,178.52,78.464,177.20,96.5,177.33,24.00,177.45,8.78,177.58,0.00,177.71,6,177.84,0.99573,
,179.38,97,179.49,1066,179.60,87.8,179.70,47.1,179.83,209.7,179.96,77.404,178.65,96.9,178.76,24.00,178.89,8.74,179.01,0.00,179.15,6,179.27,0.99637,
,180.82,98,180.92,1068,181.01,84.3,181.10,45.9,181.22,192.8,181.35,76.524,180.09,96.9,180.20,24.00,180.33,8.81,180.45,0.00,180.59,6,180.73,0.99710,
,182.23,99,182.34,1069,182.43,84.3,182.55,45.9,182.65,189.7,182.80,76.764,181.48,96.9,181.61,24.00,181.74,8.14,181.86,0.00,182.00,6,182.12,0.99448,
,183.68,100,183.77,1071,183.88,85.5,184.00,45.5,184.14,186.3,184.29,77.824,182.93,96.9,183.04,24.00,183.17,8.08,183.29,0.00,183.43,6,183.57,0.99008,
,185.25,101,185.37,1072,185.49,65.5,185.58,41.2,185.71,132.3,185.85,77.844,184.43,97.4,184.56,24.00,184.70,7.86,184.84,0.00,184.99,6,185.13,0.97845,
,186.80,100,186.89,1074,187.02,77.3,187.11,39.6,187.26,123.3,187.39,77.824,185.99,97.4,186.12,24.00,186.27,3.02,186.40,0.00,186.53,7,186.67,0.88812,
,188.30,99,188.43,1075,188.52,22.7,188.65,22.0,188.77,47.4,188.91,76.524,187.53,97.4,187.66,24.00,187.79,0.48,187.91,0.00,188.05,7,188.19,0.87576,
,189.79,97,189.88,1077,189.98,42.7,190.09,23.9,190.20,46.1,190.35,75.704,189.04,97.8,189.17,24.00,189.29,1.48,189.42,0.00,189.55,7,189.68,0.89264,
,191.30,95,191.43,1078,191.52,43.9,191.65,24.3,191.77,48.0,191.91,73.904,190.49,97.8,190.62,24.00,190.77,1.46,190.90,0.00,191.05,7,191.19,0.87476,
,192.86,93,192.96,1080,193.08,45.5,193.18,23.9,193.30,46.9,193.44,72.884,192.05,97.8,192.18,24.00,192.32,1.49,192.46,0.00,192.60,7,192.74,0.88916,
,194.40,91,194.52,1081,194.61,0.0,194.74,16.5,194.85,0.0,195.01,72.264,193.58,98.3,193.71,24.00,193.85,0.00,194.00,0.00,194.13,7,194.28,0.94690,
,195.92,90,196.02,1083,196.14,49.4,196.24,30.2,196.38,65.4,196.52,71.504,195.14,98.3,195.27,24.00,195.40,2.09,195.52,0.00,195.66,7,195.79,0.90387,
,197.42,89,197.54,1084,197.64,13.3,197.76,14.9,197.87,0.0,198.02,71.144,196.65,98.3,196.78,24.00,196.91,1.80,197.03,0.00,197.17,7,197.31,0.89032,
,198.92,88,199.05,1086,199.14,20.4,199.26,16.5,199.38,21.8,199.52,71.264,198.15,98.3,198.28,24.00,198.41,0.47,198.53,0.00,198.67,7,198.81,0.94131,
,200.42,86,200.54,1087,200.64,14.5,200.76,19.6,200.87,13.8,201.02,71.264,199.65,98.3,199.78,24.00,199.91,0.61,200.03,0.00,200.17,7,200.31,0.95114,
,201.92,85,202.05,1089,202.14,54.5,202.27,29.8,202.38,70.2,202.53,71.184,201.15,98.3,201.28,24.00,201.41,1.98,201.53,0.00,201.67,7,201.81,0.91327,
,203.46,85,203.55,1090,203.67,60.8,203.77,30.2,203.90,71.4,204.03,71.084,202.67,98.3,202.80,24.00,202.93,1.98,203.05,0.00,203.19,7,203.33,0.89325,
,204.95,85,205.05,1092,205.17,71.8,205.26,32.9,205.39,93.3,205.53,70.884,204.17,98.3,204.30,24.00,204.43,2.35,204.55,0.00,204.69,7,204.83,0.88489,
,206.45,85,206.54,1093,206.67,75.7,206.76,33.7,206.89,99.1,207.03,70.704,205.67,98.3,205.80,24.00,205.93,2.64,206.05,0.00,206.18,7,206.32,0.89960,
,207.95,86,208.04,1095,208.17,93.7,208.26,37.3,208.39,126.7,208.53,70.444,207.17,98.3,207.30,24.00,207.42,2.90,207.55,0.00,207.68,7,207.82,0.91388,
,209.42,87,209.54,1096,209.64,85.5,209.76,37.3,209.86,125.4,210.00,70.144,208.67,98.7,208.80,24.00,208.92,3.74,209.05,0.00,209.18,7,209.31,0.92764,
,210.89,87,210.99,1098,211.10,85.5,211.20,37.3,211.32,125.1,211.46,70.084,210.12,98.7,210.26,24.00,210.37,3.77,210.51,0.00,210.63,7,210.77,0.92642,
,212.42,88,212.54,1099,212.64,83.1,212.76,36.5,212.87,118.0,213.02,70.004,211.59,98.7,211.79,24.00,211.92,3.68,212.04,0.00,212.18,7,212.31,0.92361,
,213.92,89,214.05,1101,214.14,82.7,214.26,36.1,214.38,114.2,214.52,69.124,213.15,98.7,213.28,24.00,213.41,3.58,213.53,0.00,213.67,7,213.81,0.92355,
,215.42,91,215.55,1102,215.64,81.6,215.77,36.1,215.88,108.5,216.02,68.384,214.65,98.3,214.79,24.00,214.91,3.48,215.04,0.00,215.17,7,215.31,0.92352,
,216.92,91,217.05,1104,217.14,76.1,217.26,34.5,217.37,99.0,217.52,67.964,216.15,98.3,216.28,24.00,216.41,3.03,216.53,0.00,216.67,7,216.81,0.92032,
,218.42,92,218.54,1105,218.64,76.5,218.74,34.5,218.86,99.9,219.01,67.904,217.65,98.3,217.78,24.00,217.91,3.03,218.03,0.00,218.17,7,218.31,0.91580,
