,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,, km/h,, s,, %,, %,, Nm,, mm,, °C,, l,, l/h,, MPa,, ,, ,
,358.18,50,358.29,539,358.40,83.1,358.51,37.6,358.64,132.8,358.77,72.784,358.92,98.7,359.04,25.00,359.17,3.70,359.31,0.00,357.93,5,358.07,0.95392,
,359.72,50,359.82,540,359.93,84.7,360.04,37.6,360.17,131.6,360.30,71.284,360.45,98.7,360.58,25.00,360.72,3.96,360.85,0.00,359.46,5,359.60,0.96399,
,361.24,49,361.35,542,361.47,79.2,361.57,37.3,361.70,111.3,361.83,69.964,361.97,99.2,362.10,25.00,362.24,3.43,362.35,0.00,361.01,4,361.13,0.94891,
,362.74,49,362.85,543,362.97,73.3,363.07,36.1,363.18,109.0,363.31,69.944,363.44,99.2,363.55,25.00,363.68,3.67,363.80,0.00,362.50,4,362.63,0.91934,
,364.17,48,364.28,545,364.39,74.9,364.50,36.5,364.63,107.3,364.76,71.584,364.89,99.2,365.03,25.00,365.15,3.45,365.27,0.00,363.94,4,364.08,0.92621,
,365.64,48,365.76,546,365.86,74.5,365.98,36.1,366.10,106.3,366.25,72.904,366.36,99.2,366.49,25.00,366.60,3.41,366.74,0.00,365.41,4,365.54,0.91391,
,367.09,47,367.19,547,367.29,72.9,367.41,36.1,367.53,105.3,367.67,73.464,367.81,99.2,367.94,25.00,368.08,3.37,368.22,0.00,366.86,4,367.00,0.90750,
,368.61,47,368.73,549,368.82,76.9,368.93,36.5,369.06,110.1,369.22,73.644,369.36,99.2,369.50,25.00,369.61,3.46,369.75,0.00,368.35,4,368.51,0.90598,
,370.13,47,370.24,550,370.35,74.5,370.47,36.5,370.59,108.5,370.73,73.644,370.86,99.2,371.01,25.00,371.13,3.61,371.26,0.00,369.87,4,370.03,0.91055,
,371.64,47,371.75,552,371.87,78.4,371.99,36.9,372.12,111.0,372.27,72.904,372.39,99.2,372.53,25.00,372.66,3.35,372.78,0.00,371.39,4,371.53,0.91815,
,373.17,47,373.28,554,373.39,49.0,373.49,31.4,373.62,72.1,373.77,73.204,373.91,99.2,374.05,25.00,374.17,2.18,374.30,0.00,372.92,4,373.06,0.88544,
,374.68,46,374.79,555,374.90,59.2,375.01,31.4,375.14,71.0,375.27,73.204,375.41,99.6,375.54,25.00,375.67,2.16,375.80,0.00,374.43,4,374.57,0.79739,
,376.18,45,376.29,557,376.40,61.2,376.51,32.2,376.63,77.6,376.78,73.204,376.91,99.6,377.05,25.00,377.17,2.78,377.29,0.00,375.93,4,376.07,0.75598,
,377.68,45,377.79,558,377.90,79.2,378.00,38.0,378.13,120.5,378.27,73.224,378.42,99.6,378.54,25.00,378.66,3.85,378.80,0.00,377.43,4,377.57,0.81192,
,379.18,47,379.29,560,379.40,81.6,379.50,39.2,379.64,131.5,379.77,72.464,379.91,99.6,380.04,25.00,380.17,4.72,380.29,0.00,378.93,4,379.07,0.92389,
,380.68,49,380.79,561,380.89,80.0,381.01,40.8,381.14,141.6,381.27,72.464,381.41,99.6,381.54,25.00,381.66,3.74,381.79,0.00,380.43,4,380.56,0.97388,
,382.18,50,382.29,563,382.40,49.8,382.51,36.5,382.64,116.5,382.78,74.724,382.91,99.6,383.04,25.00,383.17,3.34,383.30,0.00,381.93,4,382.07,0.86472,
,383.68,50,383.77,564,383.88,63.5,383.99,32.5,384.12,92.6,384.27,75.104,384.41,99.6,384.54,25.00,384.67,2.41,384.79,0.00,383.43,5,383.56,0.84372,
,385.18,50,385.29,566,385.39,70.2,385.51,32.5,385.63,93.5,385.77,75.104,385.91,99.6,386.04,25.00,386.17,2.45,386.28,0.00,384.92,5,385.07,0.79355,
,386.64,49,386.74,567,386.83,76.9,386.94,33.7,387.07,103.6,387.21,74.464,387.34,99.6,387.46,25.00,387.58,3.34,387.71,0.00,386.42,5,386.55,0.85132,
,388.08,49,388.20,568,388.32,79.6,388.44,35.3,388.54,115.4,388.69,71.384,388.82,99.6,388.94,25.00,389.07,3.03,389.20,0.00,387.85,5,388.00,0.92059,
,389.57,49,389.69,570,389.80,77.6,389.90,34.5,390.03,109.4,390.17,70.384,390.31,99.6,390.44,25.00,390.58,3.20,390.72,0.00,389.33,5,389.46,0.86768,
,391.11,50,391.23,571,391.33,78.0,391.43,35.3,391.56,113.0,391.69,69.884,391.84,99.6,391.97,25.00,392.11,3.05,392.26,0.00,390.86,5,391.01,0.88626,
,392.65,50,392.76,573,392.87,72.9,392.99,32.9,393.12,80.6,393.27,69.644,393.41,99.6,393.54,25.00,393.67,0.00,393.79,0.00,392.40,5,392.54,0.87750,
,394.18,49,394.29,575,394.39,52.2,394.51,31.8,394.63,98.1,394.77,69.084,394.91,99.6,395.05,25.00,395.17,3.63,395.29,0.00,393.93,5,394.07,0.42188,
,395.67,49,395.79,576,395.90,87.8,396.00,37.6,396.12,130.1,396.26,68.324,396.39,99.6,396.50,25.00,396.64,1.84,396.77,0.00,395.43,5,395.57,0.88663,
,397.16,49,397.28,578,397.39,52.9,397.50,31.4,397.62,83.0,397.77,67.524,397.92,99.6,398.05,25.00,398.19,2.25,398.33,0.00,396.91,5,397.05,0.64209,
,398.73,48,398.83,579,398.94,56.9,399.05,23.1,399.17,19.6,399.33,67.904,399.46,99.6,399.60,25.00,399.75,0.00,399.86,0.00,398.48,5,398.62,0.71289,
,400.25,47,400.36,581,400.48,88.2,400.57,40.4,400.70,163.1,400.85,69.884,401.01,100.1,401.12,25.00,401.26,4.47,401.39,0.00,400.01,5,400.14,0.36868,
,401.78,49,401.89,582,402.00,99.6,402.11,48.2,402.24,188.5,402.37,69.944,402.52,99.6,402.65,25.00,402.78,7.61,402.91,0.00,401.53,5,401.66,0.98016,
,403.29,51,403.40,584,403.51,2.0,403.62,15.7,403.76,23.7,403.90,69.944,404.04,99.6,404.17,25.00,404.29,2.38,404.42,0.00,403.04,4,403.18,0.99542,
,404.81,50,404.91,585,405.03,63.5,405.14,33.3,405.26,97.9,405.40,68.444,405.54,99.6,405.67,25.00,405.79,2.64,405.92,0.00,404.56,5,404.70,0.70016,
,406.30,51,406.41,587,406.52,84.7,406.63,36.5,406.76,123.6,406.90,68.124,407.04,99.6,407.16,25.00,407.29,3.45,407.42,0.00,406.06,5,406.19,0.67056,
,407.79,52,407.89,588,408.00,80.4,408.11,36.5,408.26,120.8,408.39,67.704,408.51,100.1,408.63,25.00,408.75,3.41,408.88,0.00,407.55,5,407.69,0.82462,
,409.25,53,409.36,590,409.48,83.1,409.58,37.6,409.71,128.6,409.86,67.524,410.01,100.1,410.12,25.00,410.26,3.75,410.39,0.00,409.02,5,409.14,0.83115,
,410.77,54,410.88,591,410.99,82.0,411.11,38.0,411.23,131.4,411.36,67.584,411.51,100.1,411.63,25.00,411.76,3.91,411.88,0.00,410.53,5,410.66,0.86392,
,412.28,55,412.38,593,412.50,83.9,412.61,38.0,412.75,129.7,412.89,67.584,413.03,100.1,413.16,25.00,413.30,3.91,413.44,0.00,412.02,5,412.16,0.89197,
,413.84,56,413.95,594,414.06,82.0,414.16,38.0,414.29,126.8,414.43,67.584,414.58,100.1,414.71,25.00,414.85,3.64,415.00,0.00,413.59,5,413.73,0.88007,
,415.36,57,415.49,596,415.59,81.2,415.70,36.9,415.82,116.8,415.97,67.344,416.11,100.1,416.24,25.00,416.35,3.55,416.48,0.00,415.12,5,415.26,0.82764,
,416.86,57,416.97,597,417.07,69.0,417.17,34.5,417.29,98.7,417.43,66.844,417.56,100.1,417.69,25.00,417.82,3.02,417.95,0.00,416.61,5,416.76,0.81625,
,418.34,57,418.45,599,418.55,77.3,418.66,35.7,418.79,106.8,418.93,66.144,419.07,100.1,419.20,25.00,419.32,3.23,419.45,0.00,418.08,5,418.22,0.77362,
,419.84,56,419.94,600,420.05,63.5,420.16,32.9,420.29,89.3,420.43,65.704,420.57,100.1,420.70,25.00,420.82,2.32,420.95,0.00,419.58,5,419.72,0.78928,
,421.33,55,421.44,602,421.55,59.2,421.66,30.2,421.79,68.2,421.93,65.524,422.06,100.1,422.20,25.00,422.32,1.89,422.45,0.00,421.08,5,421.22,0.64108,
,422.82,53,422.93,603,423.04,56.9,423.15,28.2,423.28,63.7,423.41,65.764,423.55,100.1,423.68,25.00,423.80,1.72,423.92,0.00,422.58,5,422.72,0.63715,
,424.28,51,424.38,605,424.48,53.3,424.58,29.4,424.71,62.8,424.86,65.824,425.01,100.1,425.13,25.00,425.27,3.32,425.39,0.00,424.06,5,424.18,0.63297,
,425.78,50,425.88,606,426.00,64.7,426.10,34.9,426.24,97.6,426.37,65.844,426.53,100.1,426.66,25.00,426.79,3.14,426.92,0.00,425.53,4,425.67,0.74741,
,427.31,49,427.42,608,427.53,57.6,427.64,32.9,427.76,82.1,427.90,65.584,428.04,100.1,428.17,25.00,428.31,2.10,428.43,0.00,427.06,4,427.20,0.71890,
,428.82,48,428.93,609,429.03,54.1,429.15,30.2,429.27,62.8,429.41,66.704,429.56,100.1,429.68,25.00,429.81,1.96,429.93,0.00,428.57,4,428.71,0.54434,
,430.32,46,430.43,611,430.53,52.5,430.65,30.2,430.78,62.6,430.91,69.004,431.05,100.1,431.18,25.00,431.31,1.91,431.43,0.00,430.07,4,430.21,0.52768,
,431.82,45,431.93,612,432.03,54.1,432.13,30.2,432.26,64.1,432.39,69.004,432.52,100.1,432.63,25.00,432.76,2.04,432.88,0.00,431.56,4,431.71,0.53418,
,433.25,43,433.36,614,433.48,78.4,433.58,36.1,433.71,111.5,433.86,68.704,434.01,100.1,434.13,25.00,434.27,3.47,434.39,0.00,433.02,4,433.13,0.57312,
,434.78,43,434.89,615,435.00,77.6,435.10,36.5,435.24,112.6,435.37,68.384,435.52,100.1,435.66,25.00,435.78,3.18,435.91,0.00,434.53,4,434.67,0.76031,
,436.29,43,436.40,617,436.51,65.5,436.62,33.7,436.76,91.6,436.89,67.084,437.04,100.1,437.17,25.00,437.29,2.27,437.42,0.00,436.04,4,436.18,0.74628,
,437.80,43,437.91,618,438.02,49.8,438.13,28.2,438.26,61.0,438.39,66.764,438.54,100.1,438.67,25.00,438.79,1.63,438.92,0.00,437.55,4,437.69,0.59064,
,439.27,41,439.38,620,439.48,16.5,439.58,14.5,439.71,2.5,439.85,66.644,440.00,100.1,440.12,25.00,440.26,0.00,440.38,0.00,439.05,4,439.17,0.58057,
,440.77,38,440.86,621,440.97,34.1,441.07,26.7,441.19,68.8,441.33,66.244,441.47,100.1,441.60,25.00,441.74,1.72,441.85,0.00,440.52,4,440.66,0.54578,
,442.24,37,442.35,623,442.47,50.6,442.57,27.5,442.71,64.8,442.86,65.824,442.99,100.1,443.09,25.00,443.25,1.66,443.36,0.00,442.00,4,442.13,0.59753,
,443.78,37,443.89,624,444.00,57.3,444.11,27.1,444.25,66.7,444.39,65.264,444.53,100.1,444.66,25.00,444.78,1.95,444.91,0.00,443.53,4,443.67,0.55649,
,445.29,36,445.40,626,445.51,85.9,445.62,36.5,445.76,141.0,445.90,65.144,446.04,100.1,446.17,25.00,446.30,4.29,446.42,0.00,445.04,4,445.18,0.60611,
,446.81,38,446.92,627,447.03,99.6,447.13,42.4,447.26,170.7,447.40,65.444,447.54,100.1,447.67,25.00,447.79,5.01,447.92,0.00,446.56,4,446.70,0.94937,
,448.30,41,448.41,629,448.52,89.8,448.63,42.0,448.76,156.4,448.89,67.204,449.02,100.1,449.13,25.00,449.26,4.62,449.38,0.00,448.05,4,448.19,0.94592,
,449.76,43,449.87,630,449.99,77.3,450.10,38.0,450.24,123.9,450.37,68.264,450.52,100.1,450.64,25.00,450.76,4.03,450.89,0.00,449.52,4,449.65,0.89899,
,451.27,45,451.38,632,451.49,82.4,451.60,39.6,451.74,132.9,451.86,68.884,452.01,100.1,452.13,25.00,452.26,4.12,452.38,0.00,451.02,4,451.16,0.86661,
,452.75,47,452.85,633,452.97,73.7,453.07,36.9,453.19,113.8,453.34,68.944,453.48,100.1,453.58,25.00,453.73,3.60,453.86,0.00,452.52,4,452.66,0.83508,
,454.25,48,454.36,635,454.48,71.0,454.57,36.1,454.70,106.0,454.84,68.944,454.98,100.1,455.11,25.00,455.25,3.60,455.38,0.00,454.01,4,454.14,0.78098,
,455.78,49,455.89,636,456.00,77.6,456.11,37.6,456.25,117.4,456.39,68.804,456.53,100.1,456.66,25.00,456.80,3.78,456.92,0.00,455.53,4,455.67,0.78751,
,457.31,50,457.42,638,457.53,97.6,457.64,43.5,457.77,169.3,457.92,67.584,458.06,100.1,458.19,25.00,458.31,5.64,458.44,0.00,457.06,5,457.20,0.80164,
,458.82,52,458.93,639,459.04,99.6,459.15,46.3,459.28,202.0,459.41,67.004,459.55,100.1,459.68,25.00,459.81,6.32,459.93,0.00,458.57,5,458.71,0.96143,
,460.32,55,460.43,641,460.54,80.8,460.64,40.4,460.76,132.0,460.89,67.324,461.02,100.1,461.15,25.00,461.28,2.77,461.40,0.00,460.07,5,460.21,0.98477,
,461.77,56,461.88,642,461.99,53.3,462.10,32.9,462.24,88.9,462.36,68.744,462.50,100.1,462.62,25.00,462.75,2.56,462.88,0.00,461.53,5,461.66,0.61826,
,463.24,56,463.35,644,463.47,66.3,463.55,32.9,463.66,88.6,463.81,69.744,463.95,100.1,464.08,25.00,464.22,2.56,464.36,0.00,463.02,5,463.14,0.58389,
,464.78,57,464.89,645,465.00,60.8,465.10,31.4,465.24,70.8,465.37,69.764,465.52,100.1,465.66,25.00,465.78,1.85,465.91,0.00,464.53,5,464.67,0.63965,
,466.29,57,466.40,647,466.51,49.8,466.62,27.8,466.76,59.0,466.90,69.304,467.04,100.1,467.17,25.00,467.30,2.02,467.42,0.00,466.04,5,466.18,0.54599,
,467.80,57,467.91,648,468.02,71.8,468.13,34.9,468.26,100.2,468.40,69.184,468.54,100.1,468.66,25.00,468.79,2.98,468.92,0.00,467.55,5,467.69,0.56277,
,469.27,58,469.38,650,469.49,69.8,469.59,34.1,469.72,96.8,469.84,69.184,469.97,100.1,470.10,25.00,470.25,2.74,470.37,0.00,469.05,5,469.17,0.67419,
,470.74,59,470.85,651,470.94,61.6,471.03,31.4,471.15,65.3,471.28,69.064,471.41,99.6,471.54,25.00,471.66,1.90,471.79,0.00,470.51,5,470.64,0.69888,
,472.19,59,472.29,653,472.40,55.7,472.51,29.0,472.64,62.4,472.79,68.824,472.93,100.1,473.06,25.00,473.19,1.81,473.32,0.00,471.94,5,472.08,0.51764,
,473.68,59,473.77,654,473.88,52.2,473.98,27.8,474.10,59.8,474.25,68.624,474.38,100.1,474.51,25.00,474.64,1.67,474.76,0.00,473.45,5,473.58,0.49475,
,475.15,58,475.26,656,475.37,0.0,475.49,14.5,475.62,0.0,475.77,68.624,475.91,100.5,476.05,25.00,476.18,0.00,476.31,0.00,474.90,5,475.04,0.60672,
,476.69,55,476.80,657,476.89,0.0,477.00,16.5,477.13,4.5,477.27,68.804,477.41,100.1,477.52,25.00,477.65,1.25,477.77,0.00,476.44,5,476.58,0.49503,
,478.13,53,478.24,658,478.35,38.0,478.45,23.5,478.57,49.1,478.72,68.804,478.86,100.5,478.98,25.00,479.11,1.34,479.26,0.00,477.91,5,478.03,0.69724,
,479.65,53,479.77,660,479.89,42.4,480.00,21.6,480.13,16.3,480.28,68.864,480.42,100.5,480.53,25.00,480.65,0.00,480.77,0.00,479.40,5,479.54,0.47028,
,481.14,52,481.25,662,481.36,22.0,481.49,14.5,481.60,21.7,481.74,68.884,481.88,100.5,482.02,25.00,482.15,0.49,482.27,0.00,480.91,6,481.05,0.50522,
,482.66,51,482.77,663,482.88,21.6,483.00,14.5,483.14,21.2,483.28,68.884,483.41,100.5,483.54,25.00,483.67,0.47,483.79,0.00,482.41,6,482.55,0.58276,
,484.18,50,484.29,665,484.40,21.2,484.51,14.5,484.64,20.7,484.78,68.884,484.91,100.5,485.03,25.00,485.15,0.48,485.28,0.00,483.93,6,484.07,0.56030,
,485.66,50,485.77,666,485.88,20.0,486.00,14.5,486.13,6.9,486.28,72.144,486.41,100.5,486.52,25.00,486.65,0.00,486.78,1.44,485.41,6,485.55,0.57272,
,487.17,44,487.27,668,487.38,21.2,487.51,14.5,487.64,12.6,487.78,78.004,487.91,100.1,488.04,25.00,488.17,0.00,488.29,1.11,486.91,5,487.05,0.54846,
,488.66,38,488.77,669,488.88,0.0,489.00,14.5,489.12,18.0,489.27,81.584,489.39,100.1,489.52,25.00,489.65,0.44,489.77,0.51,488.42,4,488.55,0.53085,
,490.16,35,490.27,671,490.38,0.0,490.50,14.5,490.61,0.0,490.76,79.904,490.89,100.5,491.01,25.00,491.14,0.00,491.28,0.09,489.91,3,490.05,0.58865,
,491.67,36,491.78,672,491.89,0.0,492.01,14.5,492.14,0.0,492.29,74.444,492.43,99.6,492.56,25.00,492.70,0.00,492.83,0.60,491.42,3,491.56,0.42725,
,493.21,36,493.32,674,493.43,0.0,493.54,14.5,493.67,0.0,493.82,62.244,493.95,100.1,494.08,25.00,494.20,0.00,494.33,0.45,492.96,3,493.10,0.11539,
,494.71,34,494.82,675,494.93,0.0,495.04,14.5,495.17,0.0,495.30,60.124,495.44,99.6,495.57,25.00,495.70,0.00,495.82,0.93,494.46,3,494.60,0.50000,
,496.21,32,496.32,677,496.43,0.0,496.54,14.5,496.66,0.0,496.80,58.664,496.94,100.5,497.07,25.00,497.19,0.00,497.32,0.66,495.96,3,496.10,0.00000,
,497.67,30,497.78,678,497.89,0.0,498.00,14.5,498.13,0.0,498.28,57.124,498.41,99.6,498.54,25.00,498.66,0.36,498.79,2.04,497.45,3,497.58,0.46155,
,499.16,19,499.27,680,499.39,19.6,499.50,14.5,499.63,18.7,499.79,57.704,499.93,99.6,500.06,25.00,500.19,0.58,500.31,2.10,498.92,3,499.05,0.75760,
,500.72,7,500.82,681,500.93,23.5,501.04,14.5,501.17,25.8,501.32,60.364,501.46,100.1,501.59,25.00,501.72,0.87,501.84,0.00,500.46,2,500.60,0.51453,
,502.24,7,502.34,683,502.44,88.6,502.55,40.0,502.68,135.0,502.82,61.124,502.95,100.1,503.07,25.00,503.19,5.57,503.32,0.00,501.98,1,502.12,0.47073,
,503.71,16,503.82,684,503.91,82.4,504.02,42.0,504.15,149.4,504.28,61.264,504.41,99.6,504.54,25.00,504.66,5.56,504.79,0.00,503.46,1,503.60,0.98923,
,505.16,27,505.27,686,505.38,56.9,505.50,35.3,505.62,36.1,505.77,63.444,505.89,99.6,506.02,25.00,506.15,2.62,506.27,0.00,504.92,2,505.05,0.97769,
,506.66,31,506.77,687,506.88,36.9,507.00,27.8,507.11,58.5,507.26,70.304,507.39,99.6,507.52,25.00,507.65,1.95,507.77,0.00,506.41,3,506.55,0.61502,
,508.16,33,508.27,689,508.38,15.3,508.50,14.5,508.61,3.5,508.76,70.184,508.87,100.1,509.00,25.00,509.11,0.00,509.25,0.00,507.91,3,508.05,0.45685,
,509.61,31,509.73,690,509.81,0.0,509.91,14.9,510.05,0.0,510.20,64.064,510.34,99.2,510.47,25.00,510.59,1.54,510.72,0.00,509.37,3,509.51,0.41620,
,511.10,30,511.21,691,511.32,62.7,511.43,33.3,511.56,94.1,511.71,55.304,511.85,99.2,511.98,25.00,512.11,2.65,512.23,0.00,510.85,3,511.00,0.60361,
,512.62,30,512.74,693,512.84,64.3,512.95,32.9,513.07,87.3,513.21,48.004,513.35,99.2,513.48,25.00,513.60,2.67,513.73,0.00,512.37,3,512.52,0.56351,
,514.10,30,514.21,694,514.31,50.2,514.41,29.8,514.54,66.8,514.67,38.764,514.80,99.2,514.91,25.00,515.04,2.05,515.16,0.00,513.86,3,514.01,0.67661,
,515.53,30,515.63,696,515.73,58.0,515.83,29.8,515.94,66.6,516.08,38.744,516.22,99.2,516.36,25.00,516.52,2.08,516.64,0.00,515.30,3,515.44,0.55441,
,517.05,30,517.17,697,517.28,32.9,517.39,14.5,517.53,9.2,517.67,43.904,517.81,99.2,517.93,25.00,518.05,0.00,518.18,0.00,516.79,3,516.93,0.57108,
,518.57,27,518.68,699,518.79,55.3,518.89,31.8,519.02,99.2,519.16,59.064,519.30,99.2,519.42,25.00,519.54,2.60,519.67,0.00,518.32,3,518.46,0.45001,
,520.05,26,520.16,700,520.27,62.7,520.38,31.8,520.52,84.2,520.66,66.584,520.80,99.2,520.93,25.00,521.05,1.54,521.18,0.00,519.80,3,519.94,0.65756,
,521.54,25,521.63,702,521.75,44.3,521.85,25.1,521.98,60.7,522.11,76.064,522.24,99.2,522.37,25.00,522.50,1.59,522.62,0.00,521.31,3,521.44,0.45020,
,522.98,24,523.07,703,523.16,54.1,523.27,25.1,523.38,62.2,523.53,76.884,523.66,99.2,523.79,25.00,523.91,1.60,524.04,0.00,522.76,3,522.87,0.59372,
,524.42,23,524.51,705,524.63,54.9,524.76,30.2,524.89,99.6,525.03,76.884,525.15,99.2,525.28,25.00,525.42,3.72,525.56,0.00,524.17,3,524.31,0.59131,
,525.95,23,526.06,706,526.17,69.8,526.28,35.3,526.41,91.6,526.56,75.084,526.70,99.2,526.83,25.00,526.95,2.91,527.08,0.00,525.70,2,525.84,0.86624,
,527.46,27,527.57,708,527.68,54.5,527.79,31.0,527.92,56.4,528.05,74.944,528.19,99.6,528.32,25.00,528.45,0.00,528.58,0.00,527.21,2,527.35,0.70599,
,528.99,28,529.09,709,529.19,10.2,529.30,14.5,529.43,2.2,529.57,76.804,529.71,99.2,529.84,25.00,529.96,0.00,530.09,0.00,528.73,3,528.87,0.23178,
,530.49,28,530.58,711,530.69,0.0,530.80,15.3,530.93,0.0,531.07,76.984,531.21,99.2,531.34,25.00,531.47,1.39,531.61,0.00,530.22,3,530.36,0.45523,
,532.01,29,532.12,712,532.24,37.3,532.34,23.1,532.47,43.7,532.60,77.004,532.74,99.2,532.87,25.00,533.01,1.16,533.12,0.00,531.74,3,531.88,0.59903,
,533.51,32,533.62,714,533.74,0.0,533.84,14.5,533.97,0.0,534.10,71.364,534.24,99.6,534.38,25.00,534.53,0.49,534.66,0.27,533.27,3,533.40,0.42609,
,535.02,33,535.13,715,535.25,9.4,535.37,14.5,535.50,0.0,535.63,69.004,535.78,99.2,535.92,25.00,536.05,0.00,536.18,0.24,534.79,4,534.92,0.51303,
,536.55,30,536.66,717,536.77,0.0,536.88,14.5,537.02,0.0,537.16,68.804,537.30,99.2,537.43,25.00,537.56,0.00,537.68,0.36,536.31,3,536.44,0.45193,
,538.04,29,538.13,718,538.25,0.0,538.35,14.5,538.48,0.0,538.61,69.544,538.76,99.2,538.89,25.00,539.02,0.00,539.15,0.06,537.81,3,537.94,0.23752,
,539.54,28,539.65,720,539.76,0.0,539.87,14.5,540.01,0.0,540.13,70.284,540.28,99.6,540.40,25.00,540.53,0.00,540.65,0.75,539.29,3,539.43,0.18750,
,541.04,24,541.15,721,541.26,9.8,541.37,14.5,541.51,14.7,541.63,77.504,541.78,99.2,541.90,25.00,542.03,0.53,542.15,0.21,540.79,3,540.93,0.30002,
,542.54,23,542.65,723,542.76,18.4,542.87,14.5,543.01,20.2,543.13,78.004,543.28,99.2,543.42,25.00,543.56,0.41,543.67,0.33,542.29,3,542.43,0.53326,
,544.02,23,544.11,724,544.20,19.2,544.30,14.5,544.43,19.9,544.56,78.004,544.71,99.2,544.84,25.00,544.97,0.44,545.09,0.27,543.79,3,543.92,0.48911,
,545.46,22,545.55,726,545.66,20.4,545.77,14.5,545.90,20.3,546.03,73.384,546.16,99.2,546.29,25.00,546.42,0.45,546.54,0.18,545.23,3,545.36,0.49344,
,546.94,21,547.04,727,547.15,21.6,547.28,14.5,547.38,22.1,547.52,58.564,547.65,98.7,547.77,25.00,547.89,0.51,548.02,0.06,546.68,3,546.82,0.49615,
,548.38,21,548.50,729,548.60,22.0,548.71,14.5,548.84,22.9,548.97,52.624,549.11,98.7,549.26,25.00,549.37,0.51,549.51,0.06,548.15,3,548.28,0.50000,
,549.90,19,550.00,730,550.10,22.7,550.19,14.5,550.30,23.1,550.43,49.404,550.56,99.2,550.68,25.00,550.80,0.52,550.92,0.12,549.63,3,549.78,0.49121,
,551.27,16,551.36,732,551.49,22.4,551.58,23.1,551.71,57.4,551.85,48.384,551.99,98.7,552.12,25.00,552.25,4.50,552.37,0.00,551.04,3,551.17,0.49939,
,552.75,18,552.85,733,552.94,83.1,553.03,40.0,553.15,138.2,553.28,48.224,553.43,99.2,553.56,25.00,553.69,4.85,553.81,0.00,552.52,2,552.65,0.94406,
,554.18,24,554.27,735,554.38,76.1,554.50,40.0,554.62,129.1,554.76,51.824,554.90,98.3,555.03,25.00,555.15,3.24,555.28,0.00,553.95,2,554.08,0.96320,
,555.66,27,555.75,736,555.85,80.8,555.94,40.8,556.05,154.4,556.18,55.184,556.31,98.3,556.43,25.00,556.56,4.65,556.68,0.00,555.41,2,555.56,0.87570,
,557.05,30,557.17,737,557.27,82.4,557.39,40.8,557.52,144.6,557.66,58.924,557.80,98.3,557.93,25.00,558.05,6.04,558.18,-0.03,556.81,3,556.94,0.94482,
,558.57,33,558.68,739,558.79,99.2,558.90,53.7,559.03,228.6,559.18,59.704,559.32,98.7,559.45,25.00,559.58,11.63,559.72,0.00,558.32,3,558.46,0.97385,
,560.08,38,560.17,740,560.28,96.1,560.39,54.9,560.53,314.1,560.68,67.624,560.82,98.3,560.95,25.00,561.07,10.27,561.20,0.00,559.85,3,559.98,0.91507,
,561.59,45,561.70,742,561.81,78.8,561.92,46.7,562.05,199.3,562.19,75.004,562.31,98.3,562.42,25.00,562.55,8.87,562.68,0.00,561.34,3,561.48,0.98404,
,563.05,47,563.15,743,563.27,77.6,563.39,45.9,563.51,188.8,563.64,83.384,563.77,98.3,563.88,25.00,564.02,9.12,564.13,0.00,562.81,3,562.95,0.88702,
,564.52,50,564.64,745,564.76,76.1,564.86,45.1,564.99,169.1,565.14,84.484,565.27,98.3,565.38,25.00,565.51,5.86,565.63,0.00,564.29,3,564.41,0.84625,
,566.00,52,566.08,746,566.17,58.4,566.27,39.2,566.38,113.2,566.52,85.184,566.64,98.7,566.76,25.00,566.88,2.82,567.01,0.00,565.77,3,565.89,0.96252,
,567.40,51,567.52,748,567.62,22.0,567.73,34.9,567.86,114.0,568.01,86.244,568.15,98.3,568.29,25.00,568.39,4.69,568.54,0.00,567.15,4,567.30,0.75238,
,568.91,52,569.03,749,569.13,73.7,569.24,39.6,569.37,124.2,569.50,88.884,569.65,98.3,569.79,25.00,569.90,3.68,570.03,0.00,568.67,4,568.81,0.99094,
,570.42,54,570.53,751,570.63,67.8,570.72,35.3,570.85,97.7,570.98,88.884,571.11,98.3,571.22,25.00,571.35,3.50,571.48,0.00,570.17,4,570.32,0.92581,
,571.86,56,571.97,752,572.08,67.1,572.20,35.7,572.32,97.9,572.46,88.324,572.60,98.7,572.73,25.00,572.85,2.13,572.97,0.00,571.61,4,571.75,0.89600,
,573.33,56,573.44,754,573.56,69.0,573.66,34.9,573.79,89.3,573.93,87.444,574.08,98.7,574.20,25.00,574.34,1.68,574.47,0.00,573.11,5,573.23,0.69781,
,574.85,56,574.94,755,575.06,42.0,575.16,23.1,575.29,46.3,575.43,84.624,575.58,98.7,575.70,25.00,575.84,1.22,575.97,0.00,574.60,5,574.75,0.50909,
,576.33,56,576.44,757,576.56,5.1,576.66,16.1,576.79,7.6,576.92,75.824,577.05,99.2,577.18,25.00,577.32,1.50,577.44,0.00,576.11,5,576.23,0.43384,
,577.81,55,577.91,758,578.02,29.0,578.13,22.0,578.26,37.3,578.39,73.504,578.53,99.2,578.65,25.00,578.77,0.97,578.90,0.00,577.57,5,577.69,0.44537,
