,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,, km/h,, s,, %,, %,, Nm,, mm,, C,, l,, l/h,, MPa,, ,, ,
,286.75,101,286.86,1099,286.97,72.2,287.07,34.5,287.19,98.9,287.32,64.424,287.46,66.1,287.59,23.00,287.72,3.27,287.84,-0.03,287.98,7,286.64,0.83615,
,288.23,102,288.35,1100,288.45,74.9,288.55,34.9,288.67,100.5,288.80,63.844,288.93,66.5,289.04,23.00,289.18,3.65,289.29,0.00,289.45,7,288.12,0.86923,
,289.68,102,289.79,1102,289.91,98.8,290.01,49.0,290.14,175.1,290.28,63.344,290.42,66.5,290.55,23.00,290.69,7.73,290.80,-0.03,290.95,7,289.57,0.87985,
,291.19,103,291.30,1103,291.43,55.7,291.54,36.1,291.68,111.4,291.81,63.164,291.96,67.0,292.10,23.00,292.23,3.79,292.35,-0.03,292.49,7,291.08,0.95389,
,292.75,104,292.86,1105,292.97,75.7,293.08,36.1,293.21,109.5,293.34,63.164,293.47,67.0,293.60,23.00,293.73,2.99,293.85,-0.03,293.99,7,292.63,0.86905,
,294.24,104,294.35,1106,294.46,54.5,294.57,28.6,294.70,59.6,294.84,63.224,294.98,67.4,295.10,23.00,295.23,0.39,295.35,-0.03,295.49,7,294.13,0.85544,
,295.71,103,295.82,1108,295.93,48.2,296.04,29.4,296.18,65.1,296.31,64.344,296.46,67.4,296.60,23.00,296.72,2.25,296.85,-0.03,296.99,7,295.61,0.94220,
,297.25,103,297.35,1109,297.46,71.8,297.57,34.9,297.71,100.1,297.85,64.344,297.99,67.9,298.13,23.00,298.25,3.43,298.39,0.00,298.54,7,297.13,0.85001,
,298.79,103,298.90,1111,299.01,95.7,299.12,41.2,299.25,148.9,299.38,63.604,299.53,67.9,299.66,23.00,299.78,5.13,299.90,-0.03,300.04,7,298.68,0.89301,
,300.29,104,300.40,1112,300.51,83.5,300.62,40.4,300.74,139.1,300.88,62.464,301.02,68.3,301.13,23.00,301.26,4.37,301.39,-0.03,301.52,7,300.18,0.94061,
