,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,, km/h,, s,, %,, %,, Nm,, mm,, C,, l,, l/h,, MPa,, ,, ,
,612.60,60,612.70,1911,612.81,21.2,612.93,14.5,613.06,17.1,613.19,39.404,613.33,88.3,613.46,8.00,613.59,0.39,613.71,0.30,613.84,6,612.49,0.54108,
,614.09,53,614.20,1912,614.32,0.0,614.42,14.5,614.55,0.0,614.69,40.724,614.82,88.3,614.94,8.00,615.07,1.51,615.19,-0.03,615.33,5,613.98,0.52533,
,615.55,52,615.64,1913,615.76,68.2,615.86,34.5,615.99,119.9,616.12,42.284,616.26,88.3,616.39,8.00,616.55,5.29,616.67,-0.03,616.82,4,615.45,0.73883,
,617.07,54,617.18,1915,617.29,97.3,617.40,52.2,617.52,256.3,617.65,43.164,617.79,87.8,617.91,8.00,618.05,1.09,618.18,-0.03,618.31,4,616.96,0.99655,
,618.57,55,618.68,1916,618.79,0.0,618.90,14.5,619.04,0.0,619.18,44.964,619.32,88.3,619.46,8.00,619.59,0.00,619.72,0.60,619.85,5,618.45,0.91428,
,620.10,50,620.22,1918,620.32,0.0,620.43,14.5,620.56,0.0,620.71,46.324,620.85,87.8,620.98,8.00,621.11,0.00,621.25,0.24,621.38,5,619.99,0.25360,
,621.63,45,621.74,1920,621.85,0.0,621.96,14.5,622.09,0.0,622.22,46.504,622.36,87.8,622.50,8.00,622.62,0.00,622.75,0.36,622.88,5,621.52,0.21054,
,623.13,42,623.24,1921,623.35,0.0,623.46,14.5,623.59,0.0,623.72,45.084,623.86,87.8,623.99,8.00,624.12,0.00,624.24,-0.03,624.37,4,623.02,0.28790,
,624.61,40,624.72,1923,624.83,0.0,624.94,18.4,625.07,0.0,625.21,41.064,625.35,87.4,625.48,8.00,625.60,0.91,625.73,-0.03,625.86,4,624.51,0.21832,
,626.11,38,626.22,1924,626.33,44.7,626.44,27.1,626.57,62.6,626.70,40.384,626.85,87.4,626.98,8.00,627.10,1.86,627.23,-0.03,627.36,4,626.00,0.56339,
,627.61,39,627.72,1926,627.83,59.2,627.92,31.0,628.05,79.1,628.18,38.844,628.31,87.8,628.45,8.00,628.57,2.71,628.69,0.00,628.82,4,627.50,0.92398,
,629.05,40,629.16,1927,629.28,80.0,629.39,34.9,629.50,107.2,629.64,38.324,629.78,87.4,629.91,8.00,630.06,3.01,630.20,-0.03,630.34,4,628.95,0.97455,
,630.59,42,630.70,1929,630.81,86.3,630.92,37.3,631.06,121.4,631.19,38.144,631.33,87.8,631.47,8.00,631.59,3.75,631.73,0.00,631.86,4,630.48,0.97284,
,632.11,44,632.22,1930,632.33,79.2,632.44,37.6,632.57,121.8,632.70,38.644,632.85,87.8,632.98,8.00,633.10,3.88,633.23,-0.03,633.36,4,632.01,0.96979,
,633.62,46,633.72,1932,633.83,81.2,633.94,38.0,634.07,121.2,634.21,39.204,634.34,87.8,634.48,8.00,634.60,4.00,634.73,-0.03,634.86,4,633.51,0.96875,
,635.11,49,635.22,1933,635.33,78.0,635.44,38.0,635.55,119.8,635.68,39.584,635.81,87.8,635.93,8.00,636.05,2.74,636.18,0.00,636.31,5,635.00,0.97202,
,636.56,50,636.67,1934,636.78,77.6,636.89,38.0,637.03,132.5,637.16,39.644,637.31,88.3,637.45,8.00,637.57,3.91,637.69,0.00,637.83,5,636.45,0.94827,
,638.05,52,638.15,1936,638.28,83.1,638.37,38.4,638.49,132.7,638.64,39.884,638.79,87.4,638.89,8.00,639.04,3.66,639.16,0.00,639.31,5,637.95,0.97723,
,639.56,54,639.67,1937,639.79,67.5,639.88,33.3,640.01,86.2,640.15,39.964,640.29,88.3,640.42,8.00,640.56,1.90,640.67,-0.03,640.82,5,639.43,0.97000,
,641.06,54,641.18,1939,641.30,47.8,641.41,23.1,641.55,42.1,641.68,40.144,641.83,87.8,641.96,8.00,642.09,0.75,642.21,-0.03,642.35,5,640.94,0.91885,
,642.60,53,642.71,1941,642.82,29.0,642.92,20.8,643.07,27.1,643.21,39.944,643.35,88.3,643.48,8.00,643.60,1.87,643.72,-0.03,643.86,5,642.49,0.78641,
,644.11,52,644.22,1942,644.31,89.0,644.42,37.3,644.56,130.4,644.70,39.444,644.83,88.3,644.94,8.00,645.07,4.20,645.19,-0.03,645.32,5,644.00,0.86316,
,645.56,54,645.67,1943,645.79,97.3,645.89,42.4,646.02,164.4,646.17,38.944,646.32,88.7,646.44,8.00,646.58,5.18,646.72,0.00,646.85,5,645.45,0.98462,
,647.10,57,647.21,1945,647.32,90.6,647.43,43.1,647.57,172.2,647.71,39.624,647.85,89.2,647.98,8.00,648.12,6.41,648.24,0.00,648.38,5,646.99,0.97876,
,648.64,61,648.74,1947,648.85,98.8,648.96,49.0,649.09,228.2,649.22,43.084,649.36,88.7,649.50,8.00,649.62,8.89,649.75,0.00,649.88,5,648.52,0.97733,
,650.13,66,650.24,1948,650.35,95.3,650.46,49.0,650.59,246.0,650.72,45.504,650.86,89.2,650.97,8.00,651.10,7.67,651.22,-0.03,651.36,5,650.02,0.96219,
,651.58,71,651.67,1949,651.80,59.2,651.91,38.8,652.04,125.3,652.17,45.504,652.31,89.2,652.42,8.00,652.58,3.41,652.69,0.00,652.82,5,651.48,0.96960,
,653.06,73,653.15,1951,653.25,61.2,653.34,36.1,653.46,107.7,653.59,47.824,653.73,89.2,653.85,8.00,653.97,3.50,654.10,-0.03,654.23,6,652.94,0.90247,
,654.45,75,654.56,1952,654.67,82.7,654.81,36.5,654.94,114.9,655.09,47.644,655.23,89.7,655.36,8.00,655.50,4.13,655.64,-0.03,655.79,6,654.36,0.95486,
,656.05,77,656.17,1954,656.29,74.9,656.38,37.3,656.51,103.4,656.65,47.444,656.78,90.1,656.92,8.00,657.08,0.00,657.22,-0.03,657.35,6,655.93,0.95819,
,657.60,78,657.71,1956,657.82,0.0,657.93,14.5,658.08,0.0,658.21,44.684,658.35,89.7,658.48,8.00,658.61,1.48,658.73,-0.03,658.88,7,657.49,0.38126,
,659.13,78,659.24,1957,659.35,73.3,659.45,34.5,659.59,112.5,659.72,43.564,659.86,90.1,659.99,8.00,660.12,3.11,660.24,0.00,660.38,7,659.02,0.63443,
,660.63,79,660.74,1959,660.85,49.4,660.96,14.5,661.08,6.9,661.22,43.564,661.36,89.7,661.49,8.00,661.62,0.53,661.74,-0.03,661.88,7,660.52,0.96448,
,662.13,79,662.23,1960,662.35,45.5,662.44,27.5,662.56,65.0,662.70,39.804,662.84,90.1,662.96,8.00,663.08,1.74,663.22,-0.03,663.37,7,662.02,0.61667,
,663.62,79,663.73,1962,663.84,63.5,663.95,27.1,664.08,38.4,664.23,36.444,664.37,90.1,664.50,8.00,664.62,0.56,664.75,-0.03,664.90,7,663.50,0.79059,
,665.15,79,665.26,1963,665.37,34.1,665.48,23.5,665.61,49.8,665.74,36.124,665.88,90.1,666.01,8.00,666.14,1.45,666.26,-0.03,666.40,7,665.04,0.51654,
,666.65,79,666.76,1965,666.87,65.5,666.98,29.4,667.10,74.2,667.23,34.884,667.38,90.6,667.51,8.00,667.64,2.86,667.76,-0.03,667.90,7,666.54,0.71667,
,668.15,79,668.25,1966,668.37,89.0,668.47,35.7,668.60,118.2,668.74,33.944,668.88,90.6,669.00,8.00,669.13,3.32,669.25,-0.03,669.39,7,668.04,0.92007,
,669.64,80,669.75,1968,669.86,85.9,669.95,36.1,670.07,121.1,670.20,33.764,670.33,90.1,670.46,8.00,670.58,3.40,670.71,0.00,670.84,7,669.53,0.93604,
,671.09,81,671.19,1969,671.29,62.7,671.39,31.4,671.50,81.1,671.65,33.944,671.78,90.1,671.91,8.00,672.05,1.92,672.16,-0.03,672.31,7,670.98,0.91925,
,672.53,81,672.64,1970,672.75,0.0,672.86,14.5,672.99,24.3,673.13,34.004,673.27,90.1,673.40,8.00,673.53,0.51,673.65,-0.03,673.79,7,672.42,0.80280,
,674.05,81,674.15,1972,674.26,23.1,674.36,14.5,674.49,21.8,674.63,34.004,674.77,90.1,674.90,8.00,675.02,0.48,675.15,0.00,675.28,7,673.93,0.43549,
,675.55,81,675.64,1973,675.75,21.2,675.86,14.5,675.99,21.1,676.12,33.324,676.26,90.1,676.39,8.00,676.51,0.48,676.64,0.00,676.78,7,675.42,0.34412,
,677.00,80,677.09,1975,677.20,20.8,677.32,14.5,677.45,20.6,677.62,33.204,677.76,90.1,677.89,8.00,678.03,0.45,678.17,-0.03,678.32,7,676.90,0.33572,
,678.59,80,678.70,1977,678.81,20.0,678.91,14.5,679.05,21.2,679.19,33.684,679.35,90.1,679.48,8.00,679.61,0.47,679.74,-0.03,679.88,7,678.46,0.32172,
,680.13,79,680.24,1978,680.35,20.4,680.46,14.5,680.61,20.5,680.73,35.564,680.85,90.1,680.97,8.00,681.10,0.44,681.22,-0.03,681.35,7,680.02,0.32230,
,681.58,78,681.69,1980,681.83,21.2,681.93,14.5,682.06,19.9,682.21,37.044,682.37,90.1,682.49,8.00,682.63,0.44,682.75,0.00,682.88,7,681.48,0.27817,
,683.12,78,683.20,1981,683.31,22.0,683.42,14.5,683.55,20.8,683.70,38.804,683.84,90.1,683.97,8.00,684.12,0.47,684.25,-0.03,684.38,7,683.01,0.29819,
,684.66,77,684.77,1983,684.88,20.8,684.99,14.5,685.12,20.5,685.27,39.604,685.41,90.1,685.54,8.00,685.67,0.46,685.79,-0.03,685.93,7,684.55,0.29193,
,686.18,77,686.29,1984,686.39,20.4,686.50,14.5,686.64,20.4,686.77,39.604,686.91,90.1,687.04,8.00,687.17,0.46,687.29,-0.03,687.43,7,686.07,0.28403,
,687.68,76,687.79,1986,687.90,20.8,688.00,14.5,688.13,20.4,688.27,39.164,688.41,90.1,688.54,8.00,688.66,0.45,688.79,0.00,688.92,7,687.57,0.28333,
,689.17,75,689.28,1987,689.37,19.6,689.47,14.5,689.60,14.7,689.71,38.784,689.85,90.1,689.96,8.00,690.10,0.26,690.20,0.51,690.35,7,689.06,0.27502,
,690.60,72,690.71,1989,690.84,0.0,690.93,14.5,691.06,0.0,691.21,38.544,691.36,90.1,691.48,8.00,691.62,0.00,691.76,0.21,691.90,6,690.48,0.17221,
,692.14,68,692.25,1990,692.37,0.0,692.48,14.5,692.62,0.0,692.76,37.644,692.90,90.1,693.03,8.00,693.15,0.00,693.28,0.81,693.41,6,692.04,0.03336,
,693.66,62,693.77,1992,693.88,0.0,693.99,14.5,694.12,0.0,694.25,36.404,694.39,90.1,694.52,8.00,694.65,0.00,694.77,0.39,694.91,6,693.55,0.00000,
,695.16,58,695.27,1993,695.38,26.7,695.49,14.5,695.61,22.2,695.75,38.224,695.87,90.1,696.00,8.00,696.13,0.00,696.25,-0.03,696.39,5,695.05,0.00000,
,696.62,56,696.75,1995,696.85,0.0,696.96,14.5,697.11,0.0,697.23,40.864,697.37,90.1,697.49,8.00,697.63,1.14,697.77,-0.03,697.92,5,696.51,0.29425,
,698.17,55,698.28,1996,698.39,33.7,698.50,22.4,698.62,39.8,698.76,51.184,698.90,89.7,699.03,8.00,699.17,1.19,699.31,-0.03,699.46,5,698.06,0.43665,
,699.71,54,699.84,1998,699.93,0.0,700.03,16.5,700.17,7.9,700.30,55.864,700.44,89.7,700.58,8.00,700.70,0.69,700.82,0.00,700.96,5,699.61,0.36972,
,701.21,53,701.33,1999,701.43,27.8,701.54,14.5,701.66,24.6,701.80,59.424,701.94,89.7,702.07,8.00,702.19,0.51,702.32,-0.03,702.45,6,701.11,0.33871,
,702.71,52,702.82,2001,702.92,20.8,703.03,14.5,703.16,6.5,703.30,59.504,703.44,89.7,703.57,8.00,703.69,0.00,703.82,0.33,703.95,5,702.61,0.24500,
,704.20,48,704.32,2002,704.42,0.0,704.53,14.5,704.66,0.0,704.81,59.484,704.95,89.7,705.08,8.00,705.22,0.00,705.36,0.66,705.48,5,704.11,0.07709,
,705.74,41,705.85,2004,705.96,12.5,706.08,14.5,706.20,0.0,706.33,50.604,706.47,89.2,706.62,8.00,706.74,0.00,706.87,0.60,707.00,4,705.63,0.01251,
,707.25,33,707.36,2005,707.47,5.1,707.59,14.5,707.72,26.1,707.87,47.484,708.00,89.2,708.11,8.00,708.24,0.35,708.36,-0.03,708.50,3,707.14,0.12613,
,708.72,29,708.82,2007,708.92,11.8,709.03,21.6,709.14,28.8,709.28,40.784,709.40,89.2,709.52,8.00,709.66,1.35,709.80,-0.03,709.95,3,708.62,0.32205,
,710.19,29,710.28,2008,710.39,56.9,710.50,28.6,710.64,64.5,710.77,40.784,710.92,89.2,711.05,8.00,711.19,1.90,711.33,-0.03,711.48,3,710.09,0.46527,
,711.73,30,711.85,2010,711.95,58.0,712.06,28.6,712.18,61.0,712.32,48.164,712.46,89.2,712.59,8.00,712.71,0.17,712.84,-0.03,712.97,3,711.63,0.62714,
,713.23,30,713.34,2011,713.44,0.0,713.55,14.5,713.68,0.0,713.82,55.044,713.95,89.2,714.08,8.00,714.21,0.23,714.33,1.11,714.47,3,713.13,0.25668,
,714.69,21,714.80,2013,714.90,23.1,715.00,14.5,715.14,24.6,715.28,60.404,715.42,89.2,715.55,8.00,715.69,0.58,715.83,0.96,715.96,2,714.59,0.09003,
,716.21,11,716.32,2014,716.43,25.5,716.54,14.5,716.67,26.7,716.80,60.564,716.94,89.2,717.07,8.00,717.19,0.64,717.32,0.90,717.45,1,716.10,0.32672,
,717.70,3,717.81,2016,717.92,0.0,718.03,14.5,718.16,0.0,718.29,56.804,718.42,89.2,718.53,8.00,718.66,0.00,718.78,0.84,718.92,0,717.59,0.30835,
,719.14,0,719.23,2017,719.35,0.0,719.45,14.5,719.58,0.0,719.73,50.884,719.88,89.2,720.00,8.00,720.14,0.00,720.26,1.26,720.40,0,719.04,0.18311,
