,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,, km/h,, s,, %,, %,, Nm,, mm,, C,, l,, l/h,, MPa,, ,, ,
,367.59,0,367.71,367,367.81,26.7,367.92,14.5,368.05,31.3,368.19,62.564,368.33,22.1,368.46,24.00,368.58,0.61,368.71,-0.03,368.84,0,367.49,0.02167,
,369.10,0,369.21,368,369.31,27.1,369.42,14.5,369.55,31.3,369.69,62.044,369.82,23.0,369.94,24.00,370.06,0.62,370.19,-0.03,370.32,0,368.99,0.01590,
,370.57,0,370.68,370,370.79,26.7,370.90,14.5,371.03,31.1,371.16,62.204,371.30,22.5,371.43,24.00,371.56,0.61,371.68,-0.03,371.82,0,370.46,0.00589,
,372.07,0,372.18,371,372.28,25.9,372.40,14.5,372.52,31.1,372.66,62.324,372.80,22.5,372.93,24.00,373.05,0.63,373.18,-0.03,373.31,0,371.96,0.00586,
,373.56,0,373.68,373,373.78,26.3,373.89,14.5,374.02,31.2,374.15,62.344,374.30,23.0,374.43,24.00,374.55,0.62,374.68,-0.03,374.82,0,373.46,0.02017,
,375.07,0,375.18,374,375.28,26.3,375.39,14.5,375.52,31.8,375.65,62.344,375.80,22.5,375.93,24.00,376.05,0.62,376.18,-0.03,376.31,0,374.95,0.03259,
,376.56,0,376.67,376,376.78,27.1,376.90,14.5,377.02,32.0,377.17,62.284,377.30,23.0,377.44,24.00,377.56,0.62,377.69,-0.03,377.83,0,376.45,0.00000,
,378.11,0,378.22,378,378.34,26.3,378.43,14.5,378.56,31.2,378.69,62.324,378.84,22.5,378.97,24.00,379.09,0.61,379.23,-0.03,379.38,0,377.98,0.00000,
,379.64,0,379.73,379,379.84,25.5,379.95,14.5,380.08,32.0,380.21,62.324,380.34,22.5,380.47,24.00,380.60,0.62,380.73,-0.03,380.88,0,379.52,0.00000,
,381.11,0,381.20,380,381.31,27.1,381.42,14.5,381.55,31.9,381.69,62.344,381.83,23.4,381.96,24.00,382.09,0.61,382.23,-0.03,382.38,0,381.01,0.00000,
,382.63,0,382.73,382,382.84,26.3,382.96,14.5,383.09,32.2,383.23,62.824,383.37,23.0,383.50,24.00,383.62,0.62,383.75,-0.03,383.89,0,382.52,0.02576,
,384.11,0,384.22,384,384.33,26.3,384.42,14.5,384.56,31.7,384.70,62.904,384.84,23.0,384.96,24.00,385.08,0.66,385.20,-0.03,385.34,0,384.01,0.00000,
,385.56,0,385.68,385,385.79,27.5,385.89,14.5,386.00,33.3,386.14,62.864,386.26,23.4,386.38,24.00,386.50,0.68,386.63,-0.03,386.76,0,385.46,0.02863,
,386.98,0,387.09,386,387.20,28.2,387.31,14.5,387.44,34.0,387.59,63.044,387.73,23.4,387.86,24.00,388.00,0.66,388.14,-0.03,388.29,0,386.89,0.00000,
,388.55,0,388.65,388,388.78,27.5,388.88,14.5,389.01,33.0,389.14,63.384,389.28,23.4,389.41,24.00,389.55,0.65,389.66,-0.03,389.81,0,388.43,0.01614,
,390.05,0,390.15,389,390.25,27.5,390.34,14.5,390.47,31.9,390.60,63.444,390.73,23.4,390.86,24.00,390.99,0.63,391.11,-0.03,391.24,0,389.94,0.03754,
,391.48,0,391.61,391,391.70,27.1,391.83,14.5,391.97,31.8,392.10,63.444,392.25,23.4,392.38,24.00,392.52,0.62,392.66,-0.03,392.82,0,391.39,0.00000,
,393.06,0,393.17,392,393.28,26.7,393.38,14.5,393.51,31.4,393.65,63.344,393.81,23.9,393.92,24.00,394.07,0.61,394.20,-0.03,394.35,0,392.95,0.00000,
,394.60,0,394.71,394,394.82,26.3,394.93,14.5,395.06,31.4,395.21,63.424,395.35,23.9,395.48,24.00,395.60,0.61,395.73,-0.03,395.86,0,394.49,0.00000,
,396.11,0,396.22,396,396.33,25.9,396.44,14.5,396.57,31.5,396.70,63.484,396.84,23.9,396.97,24.00,397.10,0.62,397.22,-0.03,397.36,0,396.00,0.01453,
,397.59,0,397.70,397,397.81,25.9,397.92,14.5,398.06,31.1,398.20,63.544,398.33,23.9,398.45,24.00,398.58,0.61,398.70,-0.03,398.83,0,397.48,0.00000,
,399.09,0,399.20,398,399.31,26.3,399.42,14.5,399.56,31.2,399.70,63.544,399.84,23.9,399.97,24.00,400.09,0.61,400.23,-0.03,400.38,0,398.97,0.01440,
,400.63,0,400.74,400,400.85,25.9,400.96,14.5,401.08,30.8,401.22,63.604,401.36,23.9,401.49,24.00,401.61,0.62,401.74,-0.03,401.87,0,400.52,0.00882,
,402.14,0,402.23,402,402.34,25.9,402.45,14.5,402.58,31.4,402.71,63.664,402.85,23.9,402.98,24.00,403.10,0.60,403.23,-0.03,403.36,0,402.03,0.00000,
,403.64,0,403.73,403,403.84,26.3,403.94,14.5,404.07,31.3,404.20,63.664,404.34,23.9,404.47,24.00,404.59,0.62,404.72,-0.03,404.85,0,403.51,0.04611,
,405.09,0,405.20,404,405.31,26.3,405.42,14.5,405.57,31.4,405.71,63.684,405.84,23.9,405.97,24.00,406.11,0.62,406.23,-0.03,406.39,0,404.98,0.03006,
,406.63,0,406.74,406,406.85,26.3,406.96,14.5,407.09,31.2,407.22,63.664,407.37,23.9,407.50,24.00,407.62,0.62,407.74,-0.03,407.88,0,406.52,0.00000,
,408.13,0,408.24,408,408.35,26.7,408.46,14.5,408.59,31.5,408.72,63.684,408.86,23.9,408.99,24.00,409.12,0.62,409.24,-0.03,409.38,0,408.02,0.00296,
,409.63,0,409.74,409,409.85,26.7,409.96,14.5,410.09,31.4,410.22,63.804,410.36,23.9,410.49,24.00,410.61,0.62,410.74,-0.03,410.89,0,409.52,0.00296,
,411.14,0,411.25,411,411.35,26.3,411.46,14.5,411.59,31.7,411.74,63.944,411.88,23.9,412.01,24.00,412.15,0.61,412.30,-0.03,412.43,0,411.02,0.00000,
,412.70,0,412.81,412,412.91,26.3,413.03,14.5,413.15,31.1,413.31,63.784,413.44,23.9,413.58,24.00,413.70,0.61,413.82,-0.03,413.96,0,412.58,0.02975,
,414.21,0,414.32,414,414.43,25.9,414.55,14.5,414.68,31.4,414.83,63.864,414.97,24.3,415.10,24.00,415.23,0.62,415.35,-0.03,415.49,0,414.10,0.00000,
,415.74,0,415.84,415,415.96,26.7,416.06,14.5,416.19,31.5,416.32,63.924,416.46,24.3,416.59,24.00,416.71,0.62,416.83,-0.03,416.96,0,415.62,0.03967,
,417.20,0,417.31,417,417.42,26.3,417.54,14.5,417.66,31.6,417.80,64.084,417.92,23.9,418.05,24.00,418.16,0.63,418.29,-0.03,418.43,0,417.09,0.02292,
,418.67,0,418.79,418,418.87,26.3,419.00,14.5,419.09,31.5,419.24,63.924,419.38,24.3,419.51,24.00,419.65,0.63,419.78,-0.03,419.91,0,418.59,0.00589,
,420.17,0,420.27,420,420.38,26.3,420.49,14.5,420.62,31.5,420.76,64.144,420.89,24.3,421.03,24.00,421.16,0.61,421.29,-0.03,421.42,0,420.05,0.03436,
,421.67,0,421.80,421,421.89,26.3,422.00,14.5,422.13,31.5,422.27,64.044,422.41,24.3,422.55,24.00,422.69,0.62,422.84,-0.03,422.98,0,421.57,0.00000,
,423.22,0,423.32,423,423.43,26.3,423.55,14.5,423.67,31.3,423.80,64.044,423.94,24.3,424.09,24.00,424.21,0.62,424.34,-0.03,424.47,0,423.11,0.00586,
,424.72,0,424.83,424,424.94,26.3,425.05,14.5,425.17,32.2,425.32,64.044,425.45,24.3,425.58,24.00,425.71,0.61,425.84,-0.03,425.97,0,424.61,0.02576,
,426.20,0,426.31,426,426.42,26.7,426.54,14.5,426.66,31.0,426.79,64.064,426.91,24.3,427.03,24.00,427.16,0.62,427.28,-0.03,427.41,0,426.09,0.03827,
,427.64,0,427.73,427,427.85,26.3,427.96,14.5,428.09,31.6,428.24,64.164,428.38,24.3,428.51,24.00,428.64,0.62,428.76,-0.03,428.90,0,427.54,0.00000,
,429.15,0,429.26,429,429.36,26.7,429.47,14.5,429.60,30.7,429.73,64.184,429.88,24.3,430.01,24.00,430.13,0.62,430.25,-0.03,430.39,0,429.04,0.02292,
,430.64,0,430.75,430,430.86,25.9,430.97,14.5,431.08,31.5,431.21,64.184,431.34,24.3,431.47,24.00,431.60,0.62,431.72,-0.03,431.86,0,430.53,0.01163,
,432.09,0,432.20,431,432.31,27.5,432.42,14.5,432.56,31.8,432.68,64.324,432.84,23.9,432.97,24.00,433.09,0.62,433.23,-0.03,433.38,0,431.99,0.00000,
,433.63,0,433.74,433,433.85,26.3,433.96,14.5,434.09,31.4,434.22,64.224,434.36,24.3,434.49,24.00,434.61,0.62,434.74,-0.03,434.88,0,433.52,0.03543,
,435.13,0,435.24,435,435.35,26.3,435.45,14.5,435.58,31.5,435.72,64.224,435.86,24.3,435.99,24.00,436.11,0.62,436.24,-0.03,436.37,0,435.02,0.00000,
,436.59,0,436.70,436,436.81,26.7,436.92,14.5,437.07,31.8,437.18,64.244,437.32,24.8,437.42,24.00,437.56,0.61,437.69,-0.03,437.86,0,436.50,0.00000,
,438.10,0,438.21,437,438.32,26.3,438.43,14.5,438.57,31.5,438.71,64.304,438.85,24.8,438.98,24.00,439.12,0.61,439.25,-0.03,439.38,0,437.99,0.00000,
,439.63,0,439.76,439,439.84,26.7,439.95,14.5,440.08,31.8,440.21,64.304,440.35,24.8,440.48,24.00,440.62,0.66,440.76,-0.03,440.90,0,439.52,0.00000,
,441.15,0,441.26,441,441.36,27.5,441.48,14.5,441.61,33.1,441.74,64.364,441.88,24.8,442.01,24.00,442.14,0.66,442.26,0.00,442.40,0,441.03,0.00000,
,442.65,0,442.76,442,442.87,28.2,442.97,14.9,443.10,33.5,443.24,64.364,443.38,24.8,443.51,24.00,443.63,0.66,443.76,-0.03,443.89,0,442.54,0.00000,
,444.11,0,444.20,443,444.31,27.5,444.42,14.5,444.53,32.8,444.66,64.424,444.79,24.8,444.91,24.00,445.03,0.64,445.17,-0.03,445.33,0,444.01,0.00000,
,445.57,0,445.68,445,445.80,26.7,445.90,14.5,446.03,31.2,446.16,64.484,446.30,24.8,446.43,24.00,446.57,0.62,446.68,-0.03,446.83,0,445.46,0.02148,
,447.07,0,447.18,446,447.30,26.7,447.39,14.5,447.52,31.1,447.66,64.484,447.80,24.8,447.93,24.00,448.06,0.61,448.18,-0.03,448.33,0,446.96,0.00000,
,448.56,0,448.67,448,448.79,27.1,448.89,14.5,449.00,32.2,449.15,64.484,449.29,24.8,449.42,24.00,449.57,0.61,449.70,-0.03,449.85,0,448.45,0.00000,
,450.10,0,450.21,449,450.32,25.5,450.43,14.5,450.57,30.3,450.69,64.484,450.85,24.8,450.98,24.00,451.10,0.60,451.23,-0.03,451.36,0,449.99,0.00000,
,451.61,0,451.72,451,451.81,26.3,451.92,14.5,452.06,31.4,452.19,64.504,452.34,24.8,452.46,24.00,452.58,0.61,452.71,-0.03,452.85,0,451.50,0.00000,
,453.10,0,453.21,452,453.32,26.7,453.43,14.5,453.57,31.3,453.71,64.564,453.85,24.8,453.98,24.00,454.12,0.62,454.25,-0.03,454.38,0,452.99,0.00000,
,454.63,0,454.74,454,454.85,27.1,454.94,14.5,455.09,31.7,455.22,64.544,455.36,25.3,455.49,24.00,455.62,0.63,455.75,-0.03,455.88,0,454.52,0.00000,
,456.13,0,456.24,456,456.35,26.7,456.46,14.5,456.59,31.3,456.72,64.544,456.86,25.3,456.99,24.00,457.12,0.61,457.24,-0.03,457.38,0,456.02,0.00000,
,457.63,0,457.74,457,457.84,26.7,457.94,14.5,458.08,31.8,458.22,64.544,458.34,24.8,458.47,24.00,458.60,0.63,458.72,-0.03,458.86,0,457.52,0.01154,
,459.08,0,459.17,458,459.29,26.3,459.40,14.5,459.52,31.7,459.66,64.484,459.81,25.3,459.94,24.00,460.09,0.62,460.23,-0.03,460.38,0,458.98,0.00000,
,460.63,0,460.74,460,460.85,26.7,460.96,14.5,461.09,31.3,461.22,64.424,461.36,25.3,461.49,24.00,461.62,0.62,461.74,-0.03,461.88,0,460.52,0.00000,
,462.12,0,462.24,462,462.34,26.7,462.45,14.5,462.59,31.0,462.72,64.424,462.87,25.3,463.00,24.00,463.12,0.62,463.24,-0.03,463.37,0,462.02,0.00879,
,463.59,0,463.69,463,463.80,26.7,463.90,14.5,464.04,31.7,464.17,64.424,464.32,25.3,464.44,24.00,464.58,0.62,464.71,-0.03,464.84,0,463.50,0.00000,
,465.06,0,465.17,464,465.26,26.3,465.36,14.5,465.47,31.1,465.61,64.424,465.73,25.3,465.86,24.00,465.99,0.62,466.11,-0.03,466.26,0,464.97,0.00000,
,466.51,0,466.64,466,466.75,26.7,466.85,14.5,466.98,31.1,467.13,64.424,467.27,25.3,467.40,24.00,467.53,0.62,467.65,-0.03,467.79,0,466.40,0.04343,
,468.05,0,468.15,467,468.25,26.7,468.37,14.5,468.49,31.2,468.62,64.424,468.76,25.3,468.90,24.00,469.02,0.62,469.15,-0.03,469.28,0,467.93,0.01166,
,469.55,0,469.65,469,469.75,25.9,469.86,14.5,469.99,31.4,470.13,64.424,470.27,25.3,470.40,24.00,470.52,0.61,470.65,-0.03,470.78,0,469.43,0.00000,
,471.01,0,471.11,470,471.20,26.7,471.32,14.5,471.44,31.6,471.60,64.484,471.74,25.3,471.87,24.00,472.01,0.62,472.14,-0.03,472.27,0,470.91,0.00000,
,472.52,0,472.63,472,472.74,25.9,472.85,14.5,472.98,32.2,473.11,64.484,473.25,25.3,473.38,24.00,473.51,0.61,473.64,-0.03,473.77,0,472.41,0.00000,
,474.02,0,474.13,473,474.24,26.3,474.35,14.5,474.48,31.1,474.61,64.544,474.75,25.3,474.88,24.00,475.01,0.62,475.13,-0.03,475.27,0,473.90,0.03119,
,475.52,0,475.63,475,475.73,26.3,475.84,14.5,475.97,32.1,476.11,64.604,476.24,25.3,476.36,24.00,476.49,0.61,476.61,-0.03,476.74,0,475.41,0.00439,
,476.97,0,477.08,476,477.19,26.3,477.31,14.5,477.43,31.2,477.57,64.604,477.70,25.7,477.83,24.00,477.97,0.61,478.11,-0.03,478.24,0,476.87,0.02863,
,478.49,0,478.60,478,478.71,25.9,478.82,14.5,478.95,31.6,479.09,64.624,479.24,25.3,479.37,24.00,479.49,0.61,479.62,-0.03,479.75,0,478.38,0.04062,
,479.98,0,480.09,479,480.20,27.1,480.32,14.5,480.45,31.2,480.61,64.624,480.74,25.7,480.88,24.00,481.02,0.61,481.16,0.00,481.31,0,479.89,0.00000,
,481.56,0,481.68,481,481.80,26.7,481.90,14.5,482.03,32.0,482.16,64.624,482.30,25.7,482.43,24.00,482.57,0.63,482.68,-0.03,482.83,0,481.45,0.00000,
,483.07,0,483.18,482,483.30,26.3,483.39,14.5,483.50,31.5,483.63,64.684,483.76,25.7,483.90,24.00,484.02,0.62,484.14,-0.03,484.29,0,482.96,0.01019,
,484.55,0,484.65,484,484.76,26.3,484.87,14.5,485.00,31.7,485.13,64.684,485.27,25.7,485.40,24.00,485.53,0.61,485.65,-0.03,485.79,0,484.42,0.01309,
,486.05,0,486.14,485,486.25,26.7,486.36,14.5,486.47,31.0,486.61,64.664,486.75,25.7,486.88,24.00,487.01,0.60,487.13,-0.03,487.26,0,485.93,0.00000,
,487.48,0,487.59,487,487.70,26.7,487.81,14.5,487.92,31.8,488.07,64.684,488.18,25.7,488.31,24.00,488.42,0.61,488.56,-0.03,488.70,0,487.38,0.03400,
,488.96,0,489.07,488,489.18,26.3,489.30,14.5,489.42,32.0,489.55,64.684,489.69,25.7,489.84,24.00,489.96,0.61,490.09,-0.03,490.22,0,488.84,0.00586,
,490.47,0,490.58,490,490.69,27.1,490.81,14.5,490.95,31.3,491.09,64.744,491.22,25.7,491.35,24.00,491.48,0.61,491.60,-0.03,491.74,0,490.36,0.00000,
,491.99,0,492.10,491,492.20,26.7,492.31,14.5,492.44,31.0,492.59,64.804,492.72,25.7,492.85,24.00,492.97,0.61,493.10,4.77,493.23,0,491.88,0.00293,
,493.45,0,493.56,493,493.65,26.7,493.75,14.5,493.88,31.8,494.03,64.804,494.17,25.7,494.30,24.00,494.44,0.63,494.59,-0.03,494.73,0,493.35,0.00000,
,494.98,0,495.10,494,495.21,26.3,495.32,14.9,495.45,32.0,495.60,64.804,495.74,25.7,495.87,24.00,496.01,0.66,496.14,-0.03,496.27,0,494.86,0.00717,
,496.52,0,496.63,496,496.74,28.6,496.85,14.9,496.98,34.1,497.11,64.864,497.25,25.7,497.38,24.00,497.51,0.67,497.63,-0.03,497.76,0,496.41,0.02148,
,497.99,0,498.08,497,498.17,28.2,498.29,14.9,498.41,34.8,498.55,64.864,498.69,25.7,498.83,24.00,498.97,0.69,499.11,-0.03,499.26,0,497.89,0.00000,
,499.51,0,499.64,499,499.73,28.2,499.84,14.9,499.98,32.5,500.13,64.864,500.27,25.7,500.40,24.00,500.53,0.65,500.65,-0.03,500.79,0,499.40,0.00000,
,501.05,0,501.15,500,501.26,26.7,501.36,14.9,501.50,32.5,501.65,64.804,501.79,26.2,501.92,24.00,502.04,0.64,502.17,0.00,502.30,0,500.93,0.02167,
,502.56,0,502.68,502,502.79,27.1,502.89,14.5,503.02,32.3,503.16,64.804,503.30,26.2,503.43,24.00,503.57,0.62,503.68,-0.03,503.83,0,502.44,0.00000,
,504.06,0,504.17,503,504.29,26.3,504.39,14.5,504.50,31.6,504.64,64.804,504.76,26.2,504.87,24.00,504.98,0.62,505.11,-0.03,505.24,0,503.95,0.00000,
,505.48,0,505.59,505,505.70,26.3,505.81,14.5,505.92,32.0,506.08,64.804,506.21,26.2,506.34,24.00,506.47,0.62,506.59,-0.03,506.74,0,505.37,0.00000,
,507.00,0,507.10,506,507.21,27.1,507.32,14.5,507.45,31.3,507.60,64.804,507.74,26.2,507.87,24.00,508.01,0.62,508.15,-0.03,508.28,0,506.89,0.00000,
,508.54,0,508.65,508,508.75,26.7,508.86,14.5,508.99,32.0,509.13,64.804,509.27,26.2,509.40,24.00,509.52,0.62,509.65,-0.03,509.78,0,508.42,0.01453,
,510.04,0,510.14,509,510.25,27.1,510.36,14.5,510.47,31.7,510.61,64.804,510.73,26.2,510.86,24.00,510.99,0.63,511.11,-0.03,511.25,0,509.92,0.00876,
,511.47,0,511.57,511,511.67,26.7,511.78,14.5,511.90,32.0,512.04,64.804,512.18,26.2,512.32,24.00,512.46,0.61,512.59,-0.03,512.74,0,511.37,0.02692,
,512.99,0,513.10,512,513.21,27.1,513.32,14.5,513.45,32.2,513.60,64.804,513.74,26.2,513.87,24.00,514.01,0.63,514.13,-0.03,514.27,0,512.88,0.00000,
,514.52,0,514.63,514,514.74,26.7,514.85,14.5,514.98,32.3,515.11,64.804,515.25,26.2,515.38,24.00,515.51,0.62,515.63,-0.03,515.77,0,514.41,0.03827,
,516.02,0,516.13,515,516.24,26.7,516.34,14.5,516.47,32.4,516.61,64.864,516.75,26.2,516.88,24.00,517.00,0.63,517.13,-0.03,517.27,0,515.91,0.00000,
,517.52,0,517.63,517,517.72,26.7,517.81,14.5,517.94,32.0,518.09,64.924,518.22,26.2,518.34,24.00,518.47,0.63,518.60,-0.03,518.73,0,517.40,0.00000,
,518.97,0,519.08,518,519.19,27.1,519.31,14.5,519.45,32.1,519.59,64.924,519.72,26.2,519.85,24.00,519.98,0.62,520.12,-0.03,520.25,0,518.87,0.01602,
,520.50,0,520.61,520,520.72,27.1,520.83,14.5,520.96,32.4,521.10,64.924,521.24,26.2,521.37,24.00,521.49,0.62,521.62,-0.03,521.75,0,520.40,0.00000,
,522.01,0,522.12,521,522.22,27.5,522.33,14.5,522.46,31.9,522.59,64.984,522.73,26.2,522.87,24.00,522.99,0.62,523.11,-0.03,523.25,0,521.89,0.00150,
,523.50,0,523.62,523,523.72,27.1,523.83,14.5,523.96,32.0,524.09,65.064,524.23,26.2,524.35,24.00,524.47,0.62,524.60,-0.03,524.73,0,523.39,0.00000,
,524.99,0,525.10,524,525.21,26.7,525.31,14.5,525.44,32.3,525.59,65.064,525.72,26.6,525.85,24.00,525.97,0.61,526.10,-0.03,526.23,0,524.87,0.02362,
,526.48,0,526.58,526,526.69,27.1,526.81,14.5,526.93,32.3,527.07,65.004,527.19,26.6,527.33,24.00,527.46,0.63,527.58,-0.03,527.72,0,526.37,0.09277,
,527.96,0,528.07,527,528.18,27.1,528.30,14.5,528.42,32.7,528.58,64.984,528.71,26.6,528.84,24.00,528.98,0.62,529.11,-0.03,529.23,0,527.85,0.00000,
,529.49,0,529.59,529,529.70,27.1,529.81,14.5,529.94,32.4,530.10,64.984,530.24,26.6,530.36,24.00,530.50,0.62,530.64,-0.03,530.75,0,529.38,0.00510,
,531.01,0,531.11,530,531.22,27.1,531.33,14.5,531.47,32.0,531.62,64.984,531.76,26.6,531.89,24.00,532.01,0.63,532.15,-0.03,532.29,0,530.90,0.00381,
,532.55,0,532.65,532,532.76,27.5,532.87,14.5,533.00,32.0,533.13,64.984,533.27,26.6,533.40,24.00,533.53,0.63,533.65,-0.03,533.78,0,532.43,0.00381,
,534.05,0,534.14,533,534.25,26.7,534.36,14.5,534.49,32.0,534.63,64.984,534.77,26.6,534.90,24.00,535.02,0.63,535.15,-0.03,535.28,0,533.92,0.00381,
,535.54,0,535.65,535,535.75,27.1,535.86,14.5,535.99,32.1,536.13,64.984,536.27,26.6,536.40,24.00,536.52,0.62,536.65,0.00,536.78,0,535.42,0.00381,
,537.05,0,537.14,536,537.25,27.1,537.36,14.5,537.49,32.4,537.63,64.984,537.77,26.6,537.90,24.00,538.02,0.62,538.15,-0.03,538.28,0,536.92,0.00381,
,538.55,0,538.64,538,538.75,27.1,538.86,14.5,538.99,31.6,539.12,64.984,539.25,26.6,539.38,24.00,539.51,0.62,539.63,-0.03,539.76,0,538.42,0.00256,
,540.00,0,540.11,539,540.22,27.1,540.33,14.5,540.46,32.2,540.59,64.984,540.73,26.6,540.86,24.00,540.99,0.61,541.11,-0.03,541.25,0,539.89,0.00381,
,541.48,0,541.59,541,541.70,26.7,541.81,14.5,541.94,32.1,542.09,64.984,542.22,26.6,542.35,24.00,542.48,0.62,542.60,-0.03,542.73,0,541.39,0.00000,
,542.98,0,543.11,542,543.21,27.1,543.32,14.5,543.45,32.3,543.60,64.984,543.74,26.6,543.87,24.00,544.01,0.61,544.13,-0.03,544.27,0,542.87,0.00510,
,544.52,0,544.63,544,544.74,26.7,544.85,14.5,544.98,31.8,545.13,65.004,545.28,26.6,545.39,24.00,545.51,0.63,545.64,-0.03,545.78,0,544.41,0.00381,
,546.02,0,546.13,545,546.24,26.3,546.35,14.5,546.48,31.4,546.61,65.004,546.75,26.6,546.88,24.00,547.01,0.61,547.13,-0.03,547.27,0,545.90,0.00381,
,547.52,0,547.63,547,547.74,27.1,547.85,14.5,547.98,31.3,548.11,64.984,548.25,26.6,548.38,24.00,548.51,0.61,548.63,-0.03,548.77,0,547.41,0.00256,
,549.02,0,549.13,548,549.24,26.7,549.35,14.5,549.48,31.8,549.61,65.044,549.76,27.1,549.89,24.00,550.01,0.61,550.13,-0.03,550.27,0,548.91,0.01877,
,550.52,0,550.63,550,550.74,26.3,550.85,14.5,550.97,31.2,551.11,65.044,551.23,27.1,551.36,24.00,551.49,0.62,551.61,-0.03,551.75,0,550.41,0.00381,
,551.98,0,552.09,551,552.20,28.2,552.32,14.5,552.44,33.2,552.59,65.124,552.70,26.6,552.83,24.00,552.94,0.64,553.07,-0.03,553.20,0,551.87,0.02002,
,553.43,0,553.54,553,553.65,28.2,553.76,14.5,553.89,33.3,554.04,65.124,554.18,27.1,554.31,24.00,554.43,0.66,554.56,-0.03,554.69,0,553.34,0.00500,
,554.94,0,555.05,554,555.16,28.6,555.27,14.5,555.40,32.5,555.53,65.184,555.67,27.1,555.80,24.00,555.93,0.64,556.05,-0.03,556.19,0,554.83,0.00494,
,556.44,0,556.55,556,556.66,27.1,556.77,14.5,556.89,31.8,557.03,65.124,557.16,27.1,557.28,24.00,557.41,0.62,557.53,-0.03,557.67,0,556.33,0.00494,
,557.89,0,558.00,557,558.12,25.9,558.25,14.5,558.39,31.1,558.52,65.124,558.66,27.1,558.79,24.00,558.92,0.61,559.04,-0.03,559.18,0,557.79,0.00000,
,559.43,0,559.54,559,559.65,25.9,559.76,14.5,559.89,30.9,560.02,65.124,560.16,27.1,560.29,24.00,560.42,0.60,560.54,-0.03,560.68,0,559.32,0.00891,
,560.93,0,561.04,560,561.14,25.9,561.25,14.5,561.38,30.7,561.52,65.124,561.65,27.1,561.78,24.00,561.92,0.59,562.04,-0.03,562.18,0,560.82,0.00778,
,562.43,0,562.54,562,562.65,26.3,562.76,14.5,562.89,31.1,563.02,65.184,563.16,27.1,563.29,24.00,563.42,0.59,563.54,-0.03,563.68,0,562.32,0.00510,
,563.93,0,564.04,563,564.15,25.9,564.26,14.5,564.39,30.5,564.54,65.244,564.68,27.1,564.81,24.00,564.93,0.59,565.06,-0.03,565.19,0,563.82,0.00647,
,565.44,0,565.55,565,565.66,26.3,565.77,14.5,565.90,30.5,566.03,65.304,566.17,27.1,566.30,24.00,566.43,0.60,566.55,-0.03,566.68,0,565.33,0.00000,
,566.92,0,567.04,566,567.14,26.3,567.25,14.5,567.38,31.0,567.52,65.324,567.66,27.1,567.79,24.00,567.91,0.61,568.04,-0.03,568.18,0,566.81,0.00381,
,568.43,0,568.54,568,568.64,26.3,568.75,14.5,568.88,30.5,569.02,65.264,569.16,27.1,569.29,24.00,569.41,0.60,569.54,-0.03,569.67,0,568.32,0.00510,
,569.92,0,570.03,569,570.14,26.3,570.23,14.5,570.36,30.5,570.50,65.244,570.62,27.1,570.75,24.00,570.88,0.60,571.00,-0.03,571.15,0,569.81,0.00778,
,571.42,0,571.53,571,571.63,26.7,571.74,14.5,571.87,30.8,572.02,65.244,572.16,27.1,572.29,24.00,572.42,0.61,572.54,-0.03,572.68,0,571.31,0.00256,
,572.93,0,573.04,572,573.15,25.9,573.26,14.5,573.38,31.2,573.52,65.244,573.66,27.1,573.80,24.00,573.94,0.60,574.07,-0.03,574.21,0,572.82,0.00510,
,574.46,0,574.58,574,574.68,25.5,574.79,14.5,574.92,30.9,575.04,65.264,575.17,27.5,575.31,24.00,575.43,0.60,575.55,-0.03,575.69,0,574.36,0.00381,
,575.94,0,576.05,575,576.16,25.9,576.27,14.5,576.39,30.9,576.53,65.264,576.65,27.5,576.77,24.00,576.89,0.59,577.02,-0.03,577.15,0,575.83,0.00000,
,577.37,0,577.47,577,577.57,25.5,577.67,14.5,577.78,30.7,577.91,65.264,578.05,27.5,578.18,24.00,578.31,0.60,578.43,-0.03,578.57,0,577.28,0.00381,
,578.83,0,578.93,578,579.04,26.3,579.15,14.5,579.27,30.7,579.41,65.244,579.55,27.5,579.68,24.00,579.80,0.62,579.93,-0.03,580.06,0,578.71,0.00381,
,580.28,0,580.37,580,580.47,26.3,580.59,14.5,580.70,31.5,580.86,65.244,580.99,27.5,581.12,24.00,581.25,0.60,581.39,-0.03,581.52,0,580.18,0.00381,
,581.77,0,581.88,581,581.99,26.3,582.10,14.5,582.23,32.0,582.38,65.244,582.53,27.5,582.65,24.00,582.79,0.59,582.91,-0.03,583.05,0,581.66,0.00381,
,583.30,0,583.41,583,583.52,26.7,583.63,14.5,583.76,31.1,583.89,65.244,584.01,27.5,584.13,24.00,584.26,0.61,584.38,-0.03,584.52,0,583.19,0.00381,
,584.77,0,584.88,584,584.99,26.7,585.09,14.5,585.23,30.3,585.37,65.244,585.52,27.5,585.65,24.00,585.77,0.59,585.90,-0.03,586.03,0,584.66,0.00128,
