,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,, km/h,, s,, %,, %,, Nm,, mm,, C,, l,, l/h,, MPa,, ,, ,
,483.62,0,483.72,551,483.83,25.9,483.94,14.5,484.07,30.5,482.71,34.644,482.85,28.4,482.98,8.00,483.11,0.59,483.23,-0.03,483.37,0,483.51,0.07916,
,485.10,0,485.21,552,485.32,25.5,485.43,14.5,485.56,31.1,484.21,34.644,484.35,28.4,484.48,8.00,484.60,0.61,484.73,-0.03,484.86,0,484.99,0.06949,
,486.60,0,486.71,554,486.80,25.5,486.91,14.5,487.07,30.5,485.69,34.644,485.83,28.0,485.96,8.00,486.09,0.62,486.21,-0.03,486.35,0,486.49,0.04532,
,488.10,0,488.21,555,488.32,24.7,488.43,14.5,488.56,29.5,487.20,34.704,487.34,28.0,487.47,8.00,487.60,0.61,487.72,-0.03,487.85,0,487.99,0.06030,
,489.60,0,489.71,557,489.82,23.5,489.93,14.5,490.06,28.5,488.69,34.764,488.83,28.0,488.96,8.00,489.09,0.58,489.21,-0.03,489.35,0,489.49,0.08228,
,491.10,0,491.21,558,491.32,24.3,491.41,14.5,491.54,29.3,490.19,34.764,490.34,28.0,490.46,8.00,490.59,0.56,490.72,-0.03,490.85,0,490.99,0.09729,
,492.59,0,492.69,560,492.81,24.3,492.92,14.5,493.06,28.7,491.66,34.764,491.80,28.0,491.92,8.00,492.06,0.56,492.19,-0.03,492.34,0,492.48,0.06049,
,494.15,0,494.28,561,494.37,23.9,494.48,14.5,494.61,29.1,493.20,34.764,493.34,28.0,493.47,8.00,493.61,0.57,493.75,-0.03,493.90,0,494.06,0.03448,
,495.69,0,495.80,563,495.91,24.3,496.01,14.5,496.13,29.0,494.74,34.764,494.88,28.0,495.01,8.00,495.14,0.57,495.27,-0.03,495.42,0,495.57,0.09207,
,497.15,0,497.27,564,497.37,24.3,497.48,14.5,497.61,29.5,496.27,34.764,496.39,28.0,496.51,8.00,496.64,0.58,496.76,-0.03,496.90,0,497.05,0.04453,
,498.61,0,498.71,566,498.80,24.7,498.91,14.5,499.06,29.0,497.74,34.824,497.88,28.0,498.01,8.00,498.13,0.57,498.26,-0.03,498.39,0,498.51,0.06659,
,500.15,0,500.26,567,500.38,24.7,500.48,14.5,500.61,29.4,499.20,34.764,499.34,28.0,499.47,8.00,499.61,0.57,499.74,0.00,499.89,0,500.03,0.04749,
,501.70,0,501.80,569,501.91,24.7,502.03,14.5,502.15,29.6,500.76,34.784,500.90,28.0,501.03,8.00,501.16,0.59,501.31,0.00,501.45,0,501.59,0.07651,
,503.17,0,503.29,570,503.39,24.3,503.50,14.5,503.63,29.6,502.28,34.784,502.41,28.0,502.52,8.00,502.65,0.58,502.78,-0.03,502.92,0,503.07,0.04657,
,504.71,0,504.82,572,504.93,24.7,505.05,14.5,505.17,30.2,503.78,34.784,503.91,28.0,504.06,8.00,504.19,0.57,504.32,-0.03,504.46,0,504.60,0.02713,
,506.19,0,506.29,573,506.41,25.1,506.54,14.5,506.68,29.5,505.31,34.784,505.44,28.0,505.57,8.00,505.70,0.59,505.82,-0.03,505.95,0,506.08,0.03000,
,507.81,0,507.92,575,508.04,25.5,508.13,14.5,508.26,30.3,506.84,34.844,506.98,28.0,507.11,8.00,507.25,0.60,507.39,0.00,507.54,0,507.68,0.06601,
,509.31,0,509.42,576,509.54,25.5,509.64,14.5,509.77,29.8,508.40,34.764,508.54,28.0,508.67,8.00,508.80,0.60,508.91,-0.03,509.07,0,509.20,0.06491,
,510.83,0,510.93,578,511.03,25.1,511.13,14.5,511.25,30.6,509.92,34.844,510.07,28.0,510.19,8.00,510.33,0.59,510.45,-0.03,510.58,0,510.72,0.06369,
,512.29,0,512.39,579,512.50,25.1,512.61,14.5,512.74,30.5,511.39,34.784,511.51,28.0,511.63,8.00,511.75,0.60,511.90,0.00,512.03,0,512.17,0.08105,
,513.84,0,513.95,581,514.06,24.3,514.16,14.5,514.31,30.6,512.89,34.844,513.03,28.0,513.16,8.00,513.31,0.59,513.44,0.00,513.58,0,513.73,0.08514,
,515.35,0,515.46,582,515.57,24.7,515.66,14.5,515.80,29.7,514.43,34.764,514.58,28.0,514.71,8.00,514.84,0.60,514.96,0.00,515.10,0,515.24,0.06949,
,516.87,0,516.98,584,517.09,24.7,517.20,14.5,517.33,29.6,515.94,34.824,516.09,28.0,516.22,8.00,516.36,0.58,516.48,0.00,516.62,0,516.76,0.06491,
,518.36,0,518.47,585,518.58,24.7,518.69,14.5,518.82,30.4,517.46,34.824,517.60,28.0,517.73,8.00,517.86,0.59,517.98,-0.03,518.11,0,518.26,0.05490,
,519.82,0,519.91,587,520.01,25.1,520.11,14.5,520.24,29.8,518.96,34.844,519.09,28.0,519.21,8.00,519.33,0.60,519.46,-0.03,519.59,0,519.72,0.04205,
,521.30,0,521.40,588,521.51,25.5,521.61,14.5,521.74,29.8,520.37,34.824,520.50,28.0,520.61,8.00,520.74,0.59,520.88,-0.03,521.03,0,521.17,0.05640,
,522.84,0,522.95,590,523.06,24.7,523.17,14.5,523.31,30.1,521.89,34.824,522.03,28.0,522.16,8.00,522.31,0.60,522.44,-0.03,522.58,0,522.73,0.08228,
,524.35,0,524.46,591,524.57,24.7,524.68,14.5,524.82,30.0,523.43,34.824,523.58,28.0,523.72,8.00,523.84,0.59,523.96,-0.03,524.10,0,524.24,0.08585,
,525.84,0,525.95,593,526.06,24.7,526.17,14.5,526.31,30.3,524.96,34.844,525.10,28.0,525.23,8.00,525.35,0.59,525.48,-0.03,525.61,0,525.73,0.07816,
,527.33,0,527.44,594,527.55,24.7,527.66,14.5,527.79,29.7,526.43,34.904,526.58,28.0,526.71,8.00,526.82,0.59,526.95,-0.03,527.08,0,527.22,0.05789,
,528.90,0,529.02,596,529.13,24.3,529.23,14.5,529.37,29.5,527.94,34.844,528.09,28.0,528.22,8.00,528.36,0.58,528.50,0.00,528.65,0,528.79,0.09497,
,530.45,0,530.56,597,530.66,24.7,530.78,14.5,530.90,29.7,529.51,34.964,529.65,28.0,529.79,8.00,529.92,0.59,530.06,-0.03,530.18,0,530.33,0.05344,
,531.96,0,532.07,599,532.16,24.7,532.28,14.5,532.40,29.8,531.04,34.904,531.18,28.0,531.32,8.00,531.45,0.59,531.58,-0.03,531.71,0,531.85,0.05884,
,533.46,0,533.57,600,533.68,25.1,533.80,14.5,533.93,30.2,532.55,34.844,532.70,28.0,532.83,8.00,532.95,0.59,533.08,0.00,533.21,0,533.35,0.04205,
,534.98,0,535.08,602,535.19,24.3,535.30,14.5,535.43,30.2,534.08,34.824,534.21,28.0,534.34,8.00,534.46,0.59,534.59,-0.03,534.72,0,534.86,0.08252,
,536.47,0,536.58,603,536.69,25.1,536.80,14.5,536.93,30.3,535.58,34.904,535.71,28.0,535.84,8.00,535.97,0.58,536.09,-0.03,536.22,0,536.36,0.07382,
,537.98,0,538.09,605,538.20,24.7,538.31,14.5,538.44,29.9,537.08,34.904,537.21,28.4,537.32,8.00,537.44,0.58,537.58,-0.03,537.73,0,537.87,0.04050,
,539.50,0,539.60,606,539.71,25.9,539.82,14.5,539.95,30.9,538.58,34.904,538.73,28.0,538.86,8.00,538.98,0.59,539.11,-0.03,539.25,0,539.38,0.08298,
,540.99,0,541.10,608,541.21,25.5,541.30,14.5,541.43,31.1,540.08,34.764,540.22,28.0,540.35,8.00,540.48,0.62,540.60,-0.03,540.74,0,540.88,0.04858,
,542.51,0,542.62,609,542.73,25.1,542.83,14.5,542.96,30.5,541.58,34.704,541.72,28.0,541.85,8.00,541.99,0.61,542.13,-0.03,542.26,0,542.40,0.07123,
,544.00,0,544.11,611,544.22,25.5,544.33,14.5,544.45,29.4,543.10,34.824,543.24,28.4,543.37,8.00,543.49,0.58,543.62,-0.03,543.75,0,543.90,0.08633,
,545.49,0,545.60,612,545.71,25.1,545.82,14.5,545.95,29.1,544.59,34.824,544.73,28.4,544.86,8.00,544.98,0.58,545.11,-0.03,545.24,0,545.38,0.10016,
,546.99,0,547.10,614,547.21,23.9,547.32,14.5,547.45,29.6,546.09,34.964,546.23,28.4,546.36,8.00,546.48,0.58,546.60,0.00,546.74,0,546.88,0.07062,
,548.50,0,548.61,615,548.71,24.7,548.82,14.5,548.96,29.2,547.58,34.644,547.70,28.4,547.82,8.00,547.96,0.59,548.10,-0.03,548.25,0,548.39,0.07568,
,549.99,0,550.10,617,550.21,24.3,550.32,14.5,550.45,29.1,549.09,34.704,549.23,28.0,549.36,8.00,549.48,0.57,549.61,-0.03,549.74,0,549.88,0.00000,
,551.47,0,551.57,618,551.66,24.3,551.75,14.5,551.88,29.6,550.58,34.844,550.72,28.4,550.85,8.00,550.98,0.56,551.11,-0.03,551.24,0,551.37,0.08408,
,552.95,0,553.06,620,553.17,25.1,553.29,14.5,553.41,29.7,552.02,34.844,552.16,28.4,552.30,8.00,552.41,0.58,552.55,-0.03,552.68,0,552.84,0.07626,
,554.49,0,554.60,621,554.71,25.1,554.82,14.5,554.95,30.0,553.55,34.824,553.68,28.4,553.83,8.00,553.96,0.58,554.10,-0.03,554.25,0,554.38,0.04898,
,555.99,0,556.10,623,556.19,24.3,556.31,14.5,556.44,29.9,555.08,35.024,555.22,28.4,555.36,8.00,555.48,0.59,555.60,0.00,555.74,0,555.88,0.05753,
,557.54,0,557.64,624,557.74,25.1,557.83,14.5,557.94,30.1,556.59,35.084,556.73,28.4,556.86,8.00,557.00,0.58,557.14,-0.03,557.28,0,557.42,0.04834,
,558.98,0,559.09,626,559.20,25.1,559.30,14.5,559.44,30.1,558.08,35.084,558.22,28.4,558.34,8.00,558.46,0.58,558.59,-0.03,558.73,0,558.87,0.07526,
,560.49,0,560.60,627,560.71,25.5,560.82,14.5,560.94,30.1,559.58,35.144,559.73,28.4,559.85,8.00,559.98,0.59,560.10,0.00,560.24,0,560.38,0.09067,
,562.02,0,562.12,629,562.23,25.5,562.34,14.5,562.47,30.5,561.08,35.144,561.21,28.4,561.35,8.00,561.49,0.58,561.63,-0.03,561.76,0,561.90,0.03174,
,563.51,0,563.62,630,563.72,25.5,563.83,14.5,563.96,30.5,562.60,35.144,562.74,28.4,562.87,8.00,563.00,0.59,563.12,-0.03,563.26,0,563.40,0.05902,
,564.99,0,565.10,632,565.21,25.1,565.32,14.5,565.43,30.6,564.10,35.144,564.24,28.4,564.37,8.00,564.49,0.60,564.63,-0.03,564.75,0,564.89,0.07938,
,566.48,0,566.59,633,566.70,25.5,566.81,14.5,566.94,30.3,565.58,35.204,565.70,28.4,565.82,8.00,565.94,0.61,566.09,-0.03,566.23,0,566.37,0.09015,
,568.01,0,568.12,635,568.23,25.5,568.34,14.5,568.47,30.2,567.09,35.204,567.23,28.4,567.36,8.00,567.50,0.59,567.63,-0.03,567.76,0,567.90,0.05399,
,569.50,0,569.61,636,569.73,25.5,569.83,14.5,569.95,30.5,568.60,35.084,568.74,28.4,568.87,8.00,569.00,0.59,569.12,-0.03,569.26,0,569.39,0.04657,
,571.00,0,571.11,638,571.22,25.5,571.34,14.5,571.47,30.1,570.08,34.964,570.21,28.4,570.32,8.00,570.46,0.59,570.60,-0.03,570.75,0,570.89,0.04950,
,572.51,0,572.62,639,572.73,25.5,572.84,14.5,572.97,30.6,571.60,34.964,571.74,28.4,571.87,8.00,572.00,0.59,572.13,-0.03,572.26,0,572.40,0.06897,
,574.01,0,574.11,641,574.22,25.1,574.33,14.5,574.46,30.1,573.10,35.144,573.24,28.4,573.37,8.00,573.50,0.59,573.63,-0.03,573.76,0,573.90,0.09311,
,575.52,0,575.62,642,575.73,25.1,575.84,14.5,575.97,30.1,574.60,35.164,574.74,28.9,574.87,8.00,574.99,0.58,575.12,-0.03,575.26,0,575.40,0.21646,
,577.01,0,577.12,644,577.23,25.5,577.34,14.5,577.47,29.9,576.10,35.164,576.24,28.9,576.37,8.00,576.50,0.59,576.62,-0.03,576.76,0,576.90,0.02231,
,578.49,0,578.60,645,578.71,24.7,578.82,14.5,578.94,30.1,577.60,35.024,577.74,28.9,577.87,8.00,577.99,0.59,578.12,-0.03,578.26,0,578.39,0.00000,
,579.97,0,580.07,647,580.18,25.5,580.30,14.5,580.44,30.0,579.08,35.024,579.20,28.9,579.32,8.00,579.45,0.59,579.58,-0.03,579.72,0,579.86,0.16934,
,581.49,0,581.60,648,581.71,25.1,581.82,14.5,581.95,30.0,580.59,35.104,580.73,28.9,580.86,8.00,580.98,0.58,581.11,-0.03,581.24,0,581.38,0.08810,
,582.99,0,583.10,650,583.21,24.7,583.33,14.5,583.46,29.4,582.08,35.224,582.22,28.9,582.35,8.00,582.48,0.58,582.61,-0.03,582.74,0,582.88,0.08096,
,584.54,0,584.64,651,584.75,25.1,584.85,14.5,584.99,30.0,583.61,35.224,583.75,28.9,583.88,8.00,584.02,0.58,584.14,-0.03,584.27,0,584.42,0.08096,
,586.04,0,586.13,653,586.24,24.3,586.35,14.5,586.48,30.1,585.12,35.144,585.26,28.9,585.39,8.00,585.52,0.59,585.64,0.00,585.77,0,585.91,0.08096,
,587.54,0,587.64,654,587.75,24.7,587.86,14.5,587.99,29.9,586.61,35.024,586.75,28.9,586.86,8.00,586.99,0.58,587.13,-0.03,587.28,0,587.42,0.07977,
,589.04,0,589.13,656,589.24,25.1,589.35,14.5,589.48,30.2,588.12,35.024,588.26,28.9,588.39,8.00,588.51,0.60,588.64,-0.03,588.77,0,588.91,0.08096,
,590.53,0,590.63,657,590.72,25.1,590.83,14.5,590.96,29.8,589.61,35.084,589.75,28.9,589.89,8.00,590.01,0.59,590.13,-0.03,590.27,0,590.41,0.08215,
,592.05,0,592.15,659,592.26,25.5,592.35,14.5,592.48,30.5,591.11,35.164,591.25,28.9,591.38,8.00,591.52,0.61,591.65,-0.03,591.79,0,591.93,0.08215,
,593.49,0,593.58,660,593.69,25.5,593.81,14.5,593.94,31.3,592.61,35.144,592.75,28.9,592.89,8.00,593.01,0.59,593.13,-0.03,593.27,0,593.39,0.08096,
,595.03,0,595.14,662,595.24,25.5,595.35,14.5,595.48,31.7,594.09,35.164,594.23,28.9,594.37,8.00,594.51,0.62,594.64,-0.03,594.78,0,594.92,0.08096,
,596.52,0,596.63,663,596.74,25.5,596.85,14.5,596.98,31.7,595.62,35.224,595.76,28.9,595.89,8.00,596.01,0.62,596.14,-0.03,596.27,0,596.41,0.08560,
,598.00,0,598.11,665,598.21,25.5,598.31,14.5,598.43,30.4,597.12,35.144,597.26,28.9,597.39,8.00,597.51,0.61,597.64,0.00,597.76,0,597.89,0.08075,
,599.52,0,599.63,666,599.74,25.1,599.85,14.5,599.98,29.8,598.59,35.144,598.72,28.9,598.85,8.00,598.99,0.59,599.13,0.00,599.27,0,599.41,0.07382,
,601.02,0,601.13,668,601.24,24.7,601.35,14.5,601.48,29.3,600.12,35.344,600.25,28.9,600.38,8.00,600.51,0.58,600.64,-0.03,600.77,0,600.91,0.08102,
,602.46,0,602.56,669,602.68,24.7,602.78,14.5,602.91,29.8,601.61,35.464,601.74,28.9,601.85,8.00,601.97,0.57,602.10,-0.03,602.23,0,602.36,0.06644,
,603.98,0,604.09,671,604.20,24.3,604.32,14.5,604.45,29.8,603.06,35.464,603.20,28.9,603.35,8.00,603.47,0.56,603.60,-0.03,603.73,0,603.87,0.08466,
,605.51,0,605.62,672,605.73,24.7,605.84,14.5,605.97,29.6,604.60,35.404,604.74,29.3,604.87,8.00,605.00,0.57,605.12,-0.03,605.26,0,605.40,0.08243,
,607.00,0,607.12,674,607.22,25.1,607.33,14.5,607.45,29.9,606.10,35.404,606.24,29.3,606.37,8.00,606.50,0.58,606.62,-0.03,606.76,0,606.90,0.08466,
,608.44,0,608.57,675,608.68,25.1,608.80,14.5,608.92,30.5,607.59,35.404,607.72,29.3,607.83,8.00,607.96,0.58,608.09,-0.03,608.22,0,608.34,0.07996,
,609.98,0,610.08,677,610.19,25.1,610.31,14.5,610.43,30.0,609.05,35.404,609.19,28.9,609.34,8.00,609.47,0.58,609.60,-0.03,609.73,0,609.87,0.07135,
,611.46,0,611.58,678,611.69,25.1,611.80,14.5,611.93,30.6,610.58,35.404,610.69,29.3,610.83,8.00,610.96,0.58,611.09,-0.03,611.22,0,611.34,0.08344,
,612.97,0,613.08,680,613.19,25.9,613.31,14.5,613.43,30.9,612.08,35.404,612.22,29.3,612.35,8.00,612.47,0.59,612.59,-0.03,612.72,0,612.86,0.08344,
,614.48,0,614.58,681,614.69,25.9,614.81,14.5,614.94,29.8,613.58,35.404,613.71,29.3,613.84,8.00,613.97,0.59,614.09,0.00,614.22,0,614.36,0.08344,
,615.94,0,616.06,683,616.15,25.9,616.26,14.5,616.39,30.5,615.08,35.404,615.21,29.3,615.34,8.00,615.46,0.59,615.58,-0.03,615.72,0,615.84,0.08588,
,617.46,0,617.55,684,617.66,25.5,617.77,14.5,617.90,31.1,616.55,35.404,616.68,29.3,616.83,8.00,616.94,0.59,617.09,-0.03,617.23,0,617.36,0.08102,
,618.95,0,619.07,686,619.18,25.5,619.29,14.5,619.43,30.3,618.04,35.164,618.18,29.3,618.32,8.00,618.43,0.59,618.57,0.00,618.69,0,618.84,0.08453,
,620.46,0,620.57,687,620.68,25.5,620.80,14.5,620.92,30.8,619.58,35.164,619.70,29.3,619.83,8.00,619.96,0.60,620.09,-0.03,620.22,0,620.35,0.08344,
,621.97,0,622.08,689,622.19,25.5,622.30,14.5,622.40,30.5,621.06,35.164,621.19,29.3,621.34,8.00,621.46,0.59,621.59,-0.03,621.72,0,621.87,0.08344,
,623.42,0,623.53,690,623.64,25.5,623.75,14.5,623.88,31.1,622.54,35.164,622.67,29.3,622.79,8.00,622.91,0.59,623.04,-0.03,623.17,0,623.31,0.07739,
,624.93,0,625.04,692,625.15,25.1,625.27,14.5,625.39,30.5,624.03,35.164,624.17,29.3,624.30,8.00,624.41,0.60,624.54,-0.03,624.68,0,624.82,0.08224,
,626.44,0,626.57,693,626.66,25.1,626.77,14.5,626.90,30.8,625.54,35.144,625.68,29.3,625.82,8.00,625.94,0.59,626.06,-0.03,626.19,0,626.35,0.07135,
,627.91,0,628.02,695,628.13,25.5,628.22,14.5,628.35,30.5,627.04,35.404,627.18,29.3,627.30,8.00,627.43,0.60,627.55,-0.03,627.69,0,627.81,0.08466,
,629.37,0,629.48,696,629.59,25.5,629.70,14.5,629.84,30.4,628.48,35.404,628.61,29.3,628.72,8.00,628.85,0.59,628.98,-0.03,629.12,0,629.26,0.08588,
,630.88,0,630.99,698,631.10,25.9,631.19,14.5,631.31,31.2,629.96,35.524,630.11,29.3,630.25,8.00,630.38,0.60,630.50,-0.03,630.63,0,630.77,0.08466,
,632.34,0,632.44,699,632.54,25.5,632.65,14.5,632.79,30.8,631.44,35.524,631.57,29.3,631.68,8.00,631.83,0.60,631.95,-0.03,632.09,0,632.23,0.08466,
,633.85,0,633.96,701,634.08,25.5,634.18,14.5,634.31,30.8,632.93,35.524,633.07,29.3,633.20,8.00,633.33,0.60,633.46,0.00,633.58,0,633.72,0.07626,
,635.33,0,635.41,702,635.52,25.9,635.63,14.5,635.77,31.2,634.44,35.524,634.58,29.3,634.71,8.00,634.85,0.59,634.97,-0.03,635.10,0,635.22,0.08344,
,636.84,0,636.93,704,637.04,25.1,637.15,14.5,637.28,30.1,635.92,35.524,636.06,29.8,636.19,8.00,636.31,0.61,636.44,-0.03,636.57,0,636.71,0.08224,
,638.34,0,638.43,705,638.54,25.1,638.65,14.5,638.78,30.5,637.41,35.524,637.56,29.8,637.69,8.00,637.81,0.60,637.94,-0.03,638.07,0,638.21,0.08121,
,639.83,0,639.93,707,640.04,25.1,640.20,14.5,640.33,31.0,638.91,35.544,639.05,29.8,639.19,8.00,639.31,0.59,639.44,-0.03,639.57,0,639.71,0.08829,
,641.38,0,641.49,708,641.60,25.5,641.71,14.5,641.85,30.6,640.46,35.464,640.61,29.8,640.73,8.00,640.87,0.59,641.00,-0.03,641.13,0,641.27,0.08466,
,642.88,0,642.99,710,643.10,25.5,643.21,14.5,643.35,30.3,641.97,35.224,642.11,29.8,642.23,8.00,642.36,0.59,642.49,-0.03,642.63,0,642.77,0.08490,
,644.38,0,644.47,711,644.58,25.1,644.69,14.5,644.82,30.7,643.48,35.224,643.63,29.8,643.76,8.00,643.88,0.60,644.01,-0.03,644.14,0,644.28,0.08490,
,645.92,0,646.03,713,646.14,25.9,646.25,14.5,646.37,30.5,644.97,35.404,645.12,29.8,645.24,8.00,645.38,0.59,645.52,-0.03,645.67,0,645.81,0.08829,
,647.42,0,647.52,714,647.64,26.3,647.74,14.5,647.87,31.2,646.51,35.424,646.65,29.8,646.78,8.00,646.90,0.60,647.03,-0.03,647.17,0,647.31,0.08588,
,648.90,0,648.99,716,649.10,25.5,649.21,14.5,649.35,31.3,648.00,35.544,648.14,29.8,648.26,8.00,648.38,0.59,648.51,0.00,648.65,0,648.79,0.08588,
,650.33,0,650.43,717,650.52,26.3,650.64,14.5,650.77,32.0,649.47,35.524,649.61,29.8,649.71,8.00,649.85,0.62,649.96,-0.03,650.11,0,650.22,0.08707,
,651.84,0,651.93,719,652.04,26.7,652.15,14.5,652.28,33.1,650.92,35.404,651.06,29.8,651.19,8.00,651.31,0.64,651.44,-0.03,651.58,0,651.71,0.07739,
,653.30,0,653.41,720,653.52,25.5,653.63,14.5,653.74,31.4,652.41,35.344,652.56,29.8,652.69,8.00,652.81,0.64,652.93,-0.03,653.06,0,653.19,0.08676,
,654.74,0,654.85,722,654.97,25.5,655.09,14.5,655.21,30.9,653.87,35.344,654.00,29.8,654.11,8.00,654.24,0.61,654.36,-0.03,654.50,0,654.62,0.08572,
,656.26,0,656.37,723,656.48,24.7,656.60,14.5,656.73,30.2,655.37,35.344,655.50,29.8,655.63,8.00,655.75,0.58,655.88,-0.03,656.01,0,656.15,0.08829,
,657.77,0,657.89,725,657.99,24.7,658.11,14.5,658.23,30.3,656.88,35.224,657.01,29.8,657.14,8.00,657.26,0.58,657.39,0.00,657.52,0,657.66,0.08612,
,659.27,0,659.38,726,659.49,25.1,659.60,14.5,659.73,30.1,658.38,35.224,658.51,30.2,658.64,8.00,658.76,0.58,658.88,0.00,659.02,0,659.16,0.08734,
,660.80,0,660.91,728,661.02,25.1,661.13,14.5,661.26,29.9,659.89,35.284,660.03,29.8,660.15,8.00,660.27,0.58,660.40,-0.03,660.55,0,660.69,0.08856,
,662.36,0,662.47,729,662.59,25.5,662.68,14.5,662.81,30.6,661.41,35.364,661.54,30.2,661.68,8.00,661.81,0.60,661.94,0.00,662.09,0,662.23,0.08951,
,663.83,0,663.91,731,664.02,25.1,664.14,14.5,664.27,30.5,662.95,35.364,663.08,30.2,663.22,8.00,663.35,0.59,663.47,-0.03,663.61,0,663.72,0.08856,
,665.35,0,665.47,732,665.59,25.9,665.69,14.5,665.82,30.5,664.42,35.424,664.57,30.2,664.70,8.00,664.85,0.60,664.96,-0.03,665.12,0,665.25,0.09192,
,666.88,0,666.99,734,667.10,25.5,667.21,14.5,667.36,30.8,665.96,35.424,666.12,30.2,666.23,8.00,666.38,0.60,666.50,-0.03,666.63,0,666.78,0.10159,
,668.36,0,668.46,735,668.55,25.9,668.67,14.5,668.80,31.2,667.48,35.344,667.62,30.2,667.74,8.00,667.86,0.60,667.99,-0.03,668.13,0,668.26,0.07874,
,669.88,0,670.00,737,670.11,26.3,670.21,14.5,670.36,31.4,668.95,35.364,669.09,30.2,669.22,8.00,669.36,0.60,669.49,-0.03,669.64,0,669.78,0.09070,
,671.40,0,671.51,738,671.62,25.9,671.73,14.5,671.87,31.1,670.48,35.364,670.64,30.2,670.76,8.00,670.89,0.61,671.01,-0.03,671.15,0,671.29,0.08829,
